============================== SRIM-2006.02 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Ni(1.68 GeV) ==> Mylar(  5 um) ============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T10027 28 .1671166E+10   5010804E-02  .1000E+01 -.2535E+01   .9999999 -.0000187 -.0001042
T10028 28 .1670911E+10   5034055E-02 -.6134E+01 -.6922E+01   .9999999 -.0002973 -.0001979
T10029 28 .1671052E+10   5012214E-02 -.3010E+01 -.1124E+02   .9999999 -.0000860 -.0004293
T10030 28 .1671240E+10   5025143E-02  .5224E+02  .7158E+01   .9999989  .0015006  .0002095
T10031 28 .1671466E+10   5007332E-02 -.3212E+01 -.1172E+02   .9999999 -.0000020 -.0001671
T10032 28 .1670810E+10   5025459E-02 -.1254E+01  .2288E+01   .9999999  .0003133 -.0000178
T10033 28 .1671422E+10   5015440E-02 -.5586E+01  .2407E+01   .9999999 -.0001729  .0000288
T10034 28 .1671524E+10   5010276E-02  .6525E+01 -.1374E+02   .9999999  .0001098 -.0002859
T10035 28 .1671169E+10   5005962E-02  .6463E+01 -.7816E+01   .9999999  .0001272 -.0002751
T10036 28 .1671046E+10   5011356E-02  .5633E+01  .5541E+01   .9999999  .0001713  .0002466
T10037 28 .1671349E+10   5010762E-02 -.2194E+01  .7451E+01   .9999999 -.0000330  .0003307
T10038 28 .1671623E+10   5022851E-02 -.2720E+01  .6598E+01   .9999999  .0001940  .0000371
T10039 28 .1671270E+10   5031110E-02 -.9140E+00 -.4326E+01   .9999999 -.0000939 -.0000770
T10040 28 .1671065E+10   5002990E-02  .4242E+01 -.4584E+01   .9999999  .0001806 -.0001567
T10041 28 .1670903E+10   5010810E-02 -.2297E+02 -.1745E+02   .9999992 -.0010636 -.0006532
T10042 28 .1670690E+10   5015662E-02  .1866E+02 -.1304E+02   .9999997  .0006334 -.0003563
T10043 28 .1671134E+10   5002638E-02 -.7412E+01  .9815E+01   .9999999 -.0000498  .0001344
T10044 28 .1671006E+10   5003994E-02  .2479E+01 -.3034E+01   .9999999  .0000187 -.0001895
T10045 28 .1670674E+10   5032963E-02 -.1438E+02 -.7014E+01   .9999999 -.0005264 -.0001270
T10046 28 .1671520E+10   5026240E-02 -.4809E+01 -.7744E+01   .9999999 -.0001061 -.0003513
T10047 28 .1670903E+10   5009616E-02  .5649E+01  .3092E+02   .9999996  .0001382  .0008671
T10048 28 .1671057E+10   5010779E-02 -.7386E+01 -.2242E+01   .9999999 -.0001924 -.0002040
T10049 28 .1671156E+10   5022712E-02  .8527E+01  .8655E+01   .9999999  .0002637  .0002382
T10050 28 .1671624E+10   5024553E-02 -.2733E+01  .1162E+02   .9999999 -.0000983  .0003846
T10051 28 .1671299E+10   5004136E-02 -.3810E+01 -.2589E-01   .9999999  .0000226 -.0000221
T10052 28 .1671196E+10   5001001E-02  .1762E+02  .3519E+02   .9999997  .0002872  .0006904
T10053 28 .1670919E+10   5014781E-02  .5819E+01  .2937E+01   .9999999  .0001314  .0001500
T10054 28 .1671100E+10   5007083E-02  .1294E+01  .3740E+00   .9999999 -.0000425  .0000074
T10055 28 .1671206E+10   5030712E-02  .1213E+02  .2735E+01   .9999999  .0004884  .0001498
T10056 28 .1671368E+10   5042807E-02  .2192E+01 -.2289E+01   .9999999  .0000393 -.0001574
T10057 28 .1671172E+10   5028078E-02 -.1484E+01 -.7241E+01   .9999999 -.0000802 -.0001674
T10058 28 .1670998E+10   5017589E-02 -.1025E+01 -.6296E+01   .9999999 -.0000707 -.0003187
T10059 28 .1671202E+10   5038482E-02  .4748E+01  .2697E+01   .9999999 -.0000547  .0000379
T10060 28 .1671317E+10   5046576E-02  .1512E+00  .9599E+00   .9999999 -.0001331  .0000930
T10061 28 .1671211E+10   5004068E-02 -.2171E+01 -.5620E+00   .9999999 -.0001035  .0001917
T10062 28 .1671317E+10   5019182E-02  .7866E+01  .5035E+01   .9999999  .0002850  .0001464
T10063 28 .1671274E+10   5034490E-02 -.9542E+01 -.2939E+01   .9999999 -.0002167 -.0001316
T10064 28 .1671271E+10   5042685E-02  .4255E+01  .9352E+00   .9999999  .0001627  .0000235
T10065 28 .1671412E+10   5023087E-02 -.3123E+01  .1885E+01   .9999999 -.0001580 -.0000409
T10066 28 .1671056E+10   5019610E-02  .3838E+01 -.1818E+02   .9999998  .0001102 -.0005499
T10067 28 .1671056E+10   5007010E-02  .6079E+00 -.8843E+01   .9999999  .0001021 -.0001908
T10068 28 .1671372E+10   5000292E-02  .1248E+01  .5176E+01   .9999999 -.0000715 -.0000088
T10069 28 .1671143E+10   5033796E-02 -.1166E+02  .4951E+01   .9999998 -.0004565  .0003195
T10070 28 .1671137E+10   5028844E-02  .1468E+01 -.5393E+01   .9999999  .0001911 -.0001681
T10071 28 .1671521E+10   5003738E-02 -.1188E+02  .1335E+02   .9999998 -.0004775  .0003695
T10072 28 .1671061E+10   5004374E-02 -.6233E+01 -.1599E+01   .9999999 -.0001648 -.0000419
T10073 28 .1670813E+10   5023059E-02 -.2685E+01  .3852E+00   .9999999 -.0001046  .0000019
T10074 28 .1671115E+10   5021996E-02  .4932E+01 -.4048E+01   .9999999  .0003244 -.0000602
T10075 28 .1671234E+10   5003259E-02 -.1847E+02 -.1427E+02   .9999997 -.0005348 -.0006171
T10076 28 .1671150E+10   5002419E-02  .1714E+02 -.9452E+01   .9999999  .0004043 -.0003654
T10077 28 .1671108E+10   5046037E-02 -.3935E+01 -.4406E+01   .9999999 -.0002049 -.0002269
T10078 28 .1671546E+10   5012074E-02  .1695E-01 -.1605E+01   .9999999  .0000449 -.0000354
T10079 28 .1671032E+10   5025867E-02 -.4596E+01 -.1007E+01   .9999999 -.0000117 -.0001582
T10080 28 .1671149E+10   5044995E-02 -.1815E+01  .3686E+01   .9999999  .0000307  .0000418
T10081 28 .1671055E+10   5015828E-02 -.7433E+01 -.6010E+01   .9999999 -.0002838 -.0001229
T10082 28 .1671321E+10   5014612E-02  .7962E+00  .4822E+01   .9999999 -.0001177  .0003293
T10083 28 .1671418E+10   5038761E-02 -.4040E+01  .5554E+01   .9999999 -.0000747  .0002665
T10084 28 .1671033E+10   5019031E-02  .3764E+01 -.5483E+00   .9999999  .0001404 -.0000061
T10085 28 .1671268E+10   5009597E-02 -.9230E+01 -.3862E+01   .9999999 -.0002160 -.0002222
T10086 28 .1670719E+10   5019389E-02 -.1098E+02 -.4908E+00   .9999999 -.0001965 -.0000259
T10087 28 .1671342E+10   5002299E-02 -.1616E+02 -.2749E+00   .9999999 -.0000807  .0001086
T10088 28 .1670646E+10   5016862E-02  .4064E+01  .4249E+01   .9999999  .0002055  .0000383
T10089 28 .1671018E+10   5010043E-02  .3059E+01  .2364E+01   .9999999  .0001888  .0001019
T10090 28 .1671733E+10   5000666E-02 -.2433E+02 -.2125E+01   .9999998 -.0006343 -.0001230
T10091 28 .1671159E+10   5017926E-02 -.4783E+01 -.5962E+01   .9999999 -.0001529 -.0002401
T10092 28 .1670842E+10   5030455E-02 -.7798E+01  .2266E+01   .9999999 -.0003675  .0000768
T10093 28 .1671246E+10   5005286E-02  .5350E+01  .4980E+01   .9999999  .0001571  .0000944
T10094 28 .1671069E+10   5049250E-02  .2501E+01 -.1951E+01   .9999999  .0002083 -.0000103
T10095 28 .1670812E+10   5026787E-02  .2487E+01 -.3861E+00   .9999999  .0001075  .0000073
T10096 28 .1671220E+10   5000219E-02  .1016E+02 -.3897E+01   .9999999  .0002578 -.0001882
T10097 28 .1671116E+10   5023213E-02 -.1919E+02  .1152E+02   .9999996 -.0007858  .0003499
T10098 28 .1671413E+10   5008511E-02 -.8091E+00  .1452E+01   .9999999  .0000052 -.0000176
T10099 28 .1671324E+10   5003010E-02 -.3273E+01  .1110E+01   .9999999 -.0000824  .0000406
T10100 28 .1671023E+10   5030913E-02  .3903E+01 -.7810E+01   .9999999  .0000834 -.0001407
T10101 28 .1671097E+10   5000394E-02 -.6471E+01 -.1467E+02   .9999999 -.0001243 -.0004249
T10102 28 .1670885E+10   5010650E-02  .5059E+01 -.8798E+01   .9999999  .0002180 -.0000522
T10103 28 .1671406E+10   5020297E-02  .4322E+01  .4531E+01   .9999999  .0000112  .0002473
T10104 28 .1670930E+10   5029388E-02 -.5875E+01 -.4839E+01   .9999999 -.0000822 -.0001465
T10105 28 .1671341E+10   5033280E-02 -.5103E+01 -.6136E+01   .9999999 -.0001414 -.0003048
T10106 28 .1670966E+10   5028916E-02  .3853E+02 -.7829E+01   .9999992  .0011895 -.0002950
T10107 28 .1671030E+10   5023328E-02  .3908E+01 -.8139E+00   .9999999  .0001901 -.0000626
T10108 28 .1670896E+10   5032021E-02 -.5602E-01 -.2181E+01   .9999999  .0002326 -.0003220
T10109 28 .1671168E+10   5007603E-02 -.2517E+01 -.5530E+01   .9999999  .0000886 -.0000977
T10110 28 .1671205E+10   5042860E-02 -.7187E+01 -.3215E+01   .9999999 -.0002009 -.0001459
T10111 28 .1671130E+10   5007176E-02 -.7047E+01 -.1598E+01   .9999994 -.0009361 -.0006480
T10112 28 .1671229E+10   5017662E-02  .1566E+01 -.5721E+00   .9999999  .0001261  .0000736
T10113 28 .1671001E+10   5007421E-02 -.1697E+01  .2517E+01   .9999999 -.0000907  .0001921
T10114 28 .1670943E+10   5009890E-02  .6858E+00 -.2305E+02   .9999997  .0001214 -.0008065
T10115 28 .1671198E+10   5019665E-02 -.6452E+00  .1932E+01   .9999999  .0000126 -.0000846
T10116 28 .1671193E+10   5018181E-02  .3444E+01 -.8872E+00   .9999999  .0004063  .0001797
T10117 28 .1670994E+10   5043445E-02 -.2643E+01  .2067E+01   .9999999  .0000999  .0002979
T10118 28 .1671405E+10   5008583E-02 -.2903E+00 -.1012E+02   .9999999  .0001559 -.0002553
T10119 28 .1671342E+10   5018769E-02 -.4521E+01 -.3710E+01   .9999996 -.0008765 -.0000540
T10120 28 .1671242E+10   5027511E-02 -.5947E+01 -.1220E+02   .9999999 -.0001549 -.0003080
T10121 28 .1671203E+10   5005335E-02  .3901E+01 -.2057E+01   .9999999  .0000875 -.0000349
T10122 28 .1671462E+10   5037079E-02  .7639E+01 -.5033E+00   .9999999  .0002702  .0000282
T10123 28 .1671170E+10   5018684E-02  .3287E+01  .1421E+02   .9999999  .0000622  .0004683
T10124 28 .1671045E+10   5013406E-02 -.4766E+01  .1263E+01   .9999999 -.0003212 -.0000170
T10125 28 .1671367E+10   5023487E-02 -.5859E+01 -.3459E+01   .9999999 -.0000351 -.0002809
T10126 28 .1671335E+10   5035748E-02  .4316E+01  .4776E+01   .9999999 -.0001404  .0000979
T10127 28 .1671177E+10   5032186E-02 -.4196E+01 -.2926E+01   .9999999 -.0002525 -.0001155
T10128 28 .1671304E+10   5000850E-02 -.1276E+01 -.1218E+02   .9999999 -.0000535 -.0003770
T10129 28 .1671019E+10   5025744E-02 -.2088E+02 -.4898E+02   .9999987 -.0005741 -.0015089
T10130 28 .1670907E+10   5003645E-02  .3855E+00  .5155E+01   .9999999  .0001547  .0000528
T10131 28 .1670971E+10   5017195E-02 -.2879E+01 -.7673E+01   .9999999 -.0000843 -.0002542
T10132 28 .1670908E+10   5036250E-02  .3785E+01 -.2499E+01   .9999999  .0000716 -.0000977
T10133 28 .1671519E+10   5002886E-02  .8815E+01 -.8203E+01   .9999999  .0001995 -.0001308
T10134 28 .1670798E+10   5008273E-02 -.9522E+01  .2358E+01   .9999999 -.0002590  .0000101
T10135 28 .1671141E+10   5028241E-02  .5366E+01  .8449E+01   .9999999  .0002316  .0003308
T10136 28 .1671304E+10   5025582E-02  .3873E+01 -.9385E+01   .9999998  .0002906 -.0006016
T10137 28 .1671216E+10   5019358E-02 -.1992E+01  .1876E+00   .9999999 -.0001032 -.0000583
T10138 28 .1671332E+10   5001387E-02  .3807E+01  .1260E+01   .9999999 -.0000470  .0000995
T10139 28 .1671300E+10   5014724E-02 -.6099E+01  .4645E+01   .9999999 -.0001866  .0001188
T10140 28 .1671111E+10   5019194E-02  .1177E+01 -.4522E+01   .9999999 -.0002222 -.0004563
T10141 28 .1671225E+10   5002247E-02  .9838E+01  .1106E+02   .9999998  .0004717  .0004304
T10142 28 .1671263E+10   5031371E-02  .6187E+01  .1963E+01   .9999999  .0001914  .0000024
T10143 28 .1671206E+10   5013215E-02  .1166E+02  .4773E+01   .9999999  .0005099  .0001100
T10144 28 .1671145E+10   5000961E-02 -.9224E+01 -.3767E+01   .9999998 -.0005399 -.0001175
T10145 28 .1671045E+10   5012123E-02 -.3282E+01  .9092E+01   .9999999 -.0003003  .0004382
T10146 28 .1671068E+10   5027219E-02 -.5919E+01 -.2544E+01   .9999999 -.0002529 -.0000834
T10147 28 .1671110E+10   5009447E-02  .7878E+01 -.3302E+01   .9999999 -.0000161 -.0001216
T10148 28 .1671298E+10   5018497E-02  .1684E+01 -.1568E+01   .9999999  .0001722 -.0000407
T10149 28 .1671246E+10   5003373E-02  .1919E+01  .4467E+01   .9999999  .0002041 -.0000626
T10150 28 .1671122E+10   5026121E-02  .2456E+01 -.5295E+01   .9999999  .0002582 -.0001343
T10151 28 .1670941E+10   5009035E-02 -.5178E+01 -.2309E+01   .9999999 -.0001056  .0001047
T10152 28 .1671017E+10   5014608E-02 -.5389E+01 -.6637E+01   .9999999 -.0001610 -.0002781
T10153 28 .1671189E+10   5000750E-02 -.1092E+01 -.4684E+01   .9999999 -.0001544 -.0002349
T10154 28 .1671010E+10   5023499E-02 -.9151E+01 -.5950E+01   .9999999 -.0004070 -.0001201
T10155 28 .1671323E+10   5004522E-02  .7611E+00  .3785E+01   .9999999  .0001090 -.0000490
T10156 28 .1670793E+10   5022742E-02  .9077E+01  .1150E+02   .9999999  .0001708  .0001733
T10157 28 .1671003E+10   5035033E-02 -.4391E+01 -.6167E+01   .9999999 -.0000694 -.0002943
T10158 28 .1671107E+10   5018175E-02  .1335E+02  .8037E+00   .9999999  .0002222  .0001741
T10159 28 .1671412E+10   5003627E-02  .3552E+00  .3174E+01   .9999999  .0002313 -.0001672
T10160 28 .1670805E+10   5000289E-02 -.1061E+02 -.2817E+01   .9999997 -.0004826 -.0006210
T10161 28 .1671259E+10   5026801E-02  .9556E+01 -.4560E+01   .9999999  .0002850 -.0001394
T10162 28 .1671416E+10   5013528E-02 -.1080E+02 -.4718E+01   .9999999 -.0001869 -.0001832
T10163 28 .1671248E+10   5009369E-02  .1149E+02  .6876E+01   .9999999  .0002997  .0002077
T10164 28 .1671327E+10   5000601E-02  .1243E+02 -.1817E+02   .9999998  .0004921 -.0003568
T10165 28 .1671107E+10   5003304E-02  .4606E+00  .3350E+01   .9999999 -.0001063  .0001314
T10166 28 .1671150E+10   5003695E-02 -.4112E+01  .2902E+01   .9999999 -.0002022 -.0000988
T10167 28 .1671356E+10   5029964E-02  .1327E+01  .7867E+00   .9999999  .0000634  .0001201
T10168 28 .1671259E+10   5034461E-02  .1353E+02 -.4470E+01   .9999997  .0007799 -.0001677
T10169 28 .1671233E+10   5011541E-02 -.1123E+01  .1024E+02   .9999999  .0000402  .0003594
T10170 28 .1671334E+10   5023173E-02  .1354E+02  .3868E+00   .9999999  .0003780  .0001864
T10171 28 .1671058E+10   5002134E-02  .2792E+01  .2765E+01   .9999999  .0000842  .0001582
T10172 28 .1671303E+10   5023729E-02  .1006E+01  .4471E+01   .9999999 -.0000343  .0000756
T10173 28 .1671482E+10   5024624E-02 -.1695E+01  .2743E+01   .9999999 -.0000561  .0001480
T10174 28 .1671018E+10   5005366E-02  .2713E+00  .3178E+00   .9999999  .0000365 -.0000037
T10175 28 .1671118E+10   5000607E-02  .4983E+01  .4731E+01   .9999999  .0000945  .0000956
T10176 28 .1671115E+10   5023705E-02  .1113E+02 -.9387E+01   .9999995  .0009742 -.0002093
T10177 28 .1671070E+10   5014549E-02  .5380E+01 -.2466E+01   .9999999  .0001955  .0000290
T10178 28 .1671456E+10   5045800E-02 -.7995E+01 -.1728E+02   .9999997 -.0003716 -.0006431
T10179 28 .1671323E+10   5003490E-02  .3170E+01  .1530E+01   .9999999 -.0000353 -.0001106
T10180 28 .1671139E+10   5022308E-02 -.1630E+01  .7766E+01   .9999999 -.0001969  .0001387
T10181 28 .1671246E+10   5000099E-02 -.1020E+03  .8274E+02   .9999868 -.0040290  .0031931
T10182 28 .1671334E+10   5004810E-02 -.1879E+01 -.6040E+00   .9999999 -.0000393  .0000792
T10183 28 .1671236E+10   5019710E-02  .1456E+01 -.5674E+01   .9999999 -.0000303  .0000106
T10184 28 .1671017E+10   5002210E-02 -.3769E+01 -.7347E+00   .9999999 -.0000725  .0003142
T10185 28 .1671339E+10   5003478E-02  .4820E+01 -.1203E+01   .9999999  .0000622 -.0000024
T10186 28 .1671367E+10   5013549E-02  .1296E+02 -.5519E+01   .9999995 -.0003766 -.0009172
T10187 28 .1671115E+10   5010201E-02  .1898E+01 -.1014E+02   .9999999  .0001781 -.0002297
T10188 28 .1671147E+10   5010947E-02  .1069E+01  .2394E+01   .9999999  .0000500 -.0000377
T10189 28 .1671383E+10   5020027E-02 -.1192E+02  .2102E+02   .9999998 -.0003206  .0006119
T10190 28 .1671552E+10   5025432E-02  .6943E+01  .9780E+01   .9999999  .0003706  .0002405
T10191 28 .1671415E+10   5026791E-02  .2093E+02 -.8169E+01   .9999996  .0007241 -.0004207
T10192 28 .1670967E+10   5008498E-02 -.6808E+01  .4598E+01   .9999999 -.0003042  .0001555
T10193 28 .1671290E+10   5000499E-02 -.5394E+01 -.1077E+01   .9999999  .0000166 -.0001334
T10194 28 .1670920E+10   5015796E-02 -.1496E+01 -.4784E+01   .9999999 -.0002392 -.0000316
T10195 28 .1670971E+10   5029260E-02  .2548E+01 -.9401E-01   .9999999  .0000452 -.0000999
T10196 28 .1671006E+10   5029853E-02  .6564E+00 -.9218E+01   .9999999  .0001293 -.0001129
T10197 28 .1671063E+10   5019100E-02 -.4464E+01 -.4194E+00   .9999999 -.0001756  .0000326
T10198 28 .1671364E+10   5002217E-02 -.2414E+02  .8050E+01   .9999998 -.0005635  .0001713
T10199 28 .1670859E+10   5000125E-02 -.2244E+01  .4734E+00   .9999999 -.0001553 -.0000694
T10200 28 .1671089E+10   5011028E-02 -.4545E+00 -.1219E+02   .9999999  .0000230 -.0003789
T10201 28 .1671153E+10   5030493E-02 -.1568E+02 -.3592E+01   .9999999 -.0004433 -.0000168
T10202 28 .1671115E+10   5008751E-02  .5838E+00 -.2185E+01   .9999999  .0001809 -.0001719
T10203 28 .1671171E+10   5023435E-02  .2401E+01  .7215E+01   .9999999  .0001405  .0002895
T10204 28 .1671322E+10   5004178E-02 -.7067E+01 -.5998E+01   .9999999  .0003517 -.0002228
T10205 28 .1671113E+10   5031491E-02  .1405E+01  .6975E+00   .9999999 -.0001763 -.0001820
T10206 28 .1671345E+10   5037086E-02 -.3246E+01  .6978E+01   .9999999 -.0000883  .0002227
T10207 28 .1670593E+10   5012388E-02 -.3736E+00  .9189E+01   .9999999  .0001313  .0004535
T10208 28 .1670961E+10   5001155E-02 -.1366E+02 -.4854E+01   .9999997 -.0003168  .0007340
T10209 28 .1670808E+10   5030423E-02  .5234E+01  .3436E+01   .9999999  .0002784  .0000619
T10210 28 .1671231E+10   5003732E-02  .9828E+00 -.5112E+01   .9999999 -.0000211 -.0000846
T10211 28 .1670927E+10   5008096E-02  .3917E+01 -.1507E+01   .9999999 -.0000811  .0001719
T10212 28 .1671143E+10   5000661E-02  .3667E+01  .1822E+01   .9999999  .0001060  .0000905
T10213 28 .1671453E+10   5000528E-02 -.6473E+01 -.3770E+01   .9999999 -.0005007 -.0000720
T10214 28 .1671136E+10   5040208E-02  .2510E+01  .1072E+02   .9999999  .0000213  .0003809
T10215 28 .1671272E+10   5000538E-02 -.3848E+01  .3735E+01   .9999999 -.0000572  .0001216
T10216 28 .1671260E+10   5008063E-02  .3723E+02 -.1673E+02   .9999995  .0009227 -.0004178
T10217 28 .1670790E+10   5005231E-02 -.9347E+01  .6362E+01   .9999997 -.0006161  .0004483
T10218 28 .1671004E+10   5025632E-02 -.3267E+00  .2138E+01   .9999999 -.0000593 -.0000327
T10219 28 .1670873E+10   5007731E-02  .3185E+01 -.1870E+01   .9999999 -.0001362 -.0003627
T10220 28 .1671163E+10   5020022E-02  .7822E+01 -.8333E+01   .9999999  .0003753 -.0002004
T10221 28 .1671064E+10   5021593E-02  .7254E+00  .4895E+01   .9999999 -.0000507  .0001962
T10222 28 .1671430E+10   5013750E-02 -.3414E+01  .1049E+02   .9999999 -.0001328  .0003224
T10223 28 .1670825E+10   5016251E-02  .2909E+01 -.1866E+01   .9999999  .0000072 -.0000704
T10224 28 .1671220E+10   5004051E-02  .1319E+02  .9033E+01   .9999998  .0005719  .0002571
T10225 28 .1671413E+10   5004373E-02  .3567E+00  .1816E+01   .9999999  .0000760  .0001332
T10226 28 .1671271E+10   5017916E-02  .5019E+01 -.1141E+02   .9999999  .0001141 -.0004444
T10227 28 .1671127E+10   5018406E-02 -.1595E+02  .8276E+00   .9999997 -.0007114 -.0000308
T10228 28 .1671244E+10   5007689E-02  .6849E+01 -.7646E+01   .9999998  .0004068 -.0005200
T10229 28 .1671144E+10   5015997E-02  .1725E+01  .1770E+02   .9999999  .0000053  .0003110
T10230 28 .1671215E+10   5004879E-02  .7415E+01 -.1039E+01   .9999999  .0003644 -.0000330
T10231 28 .1671456E+10   5027853E-02 -.1062E+02 -.9024E+00   .9999999 -.0003457  .0000565
T10232 28 .1671274E+10   5022511E-02  .1851E+02 -.1061E+02   .9999998  .0006181 -.0002834
T10233 28 .1671283E+10   5002964E-02 -.3476E+01  .4464E+01   .9999999 -.0001309  .0001156
T10234 28 .1671092E+10   5038275E-02 -.1432E+01 -.2312E+01   .9999999  .0000785 -.0000956
T10235 28 .1671373E+10   5023738E-02  .2419E+02  .1938E+02   .9999999  .0002824  .0003497
T10236 28 .1671448E+10   5035019E-02 -.1255E+02  .1769E+01   .9999998 -.0005538  .0001522
T10237 28 .1670858E+10   5004180E-02 -.5869E+01 -.1924E+00   .9999999 -.0001255  .0000237
T10238 28 .1671588E+10   5019642E-02  .1170E+01 -.1055E+01   .9999999  .0000295  .0000810
T10239 28 .1671506E+10   5005665E-02  .8768E+01  .1591E+01   .9999999  .0002138  .0001746
T10240 28 .1671246E+10   5011567E-02 -.8715E+01  .9175E+01   .9999999 -.0002598  .0002634
T10241 28 .1670963E+10   5006752E-02 -.6257E+01 -.6873E+01   .9999999 -.0003633 -.0002021
T10242 28 .1671335E+10   5014225E-02  .2635E+00 -.6070E+00   .9999999  .0001231  .0000167
T10243 28 .1671249E+10   5028666E-02 -.5970E+01  .9809E+01   .9999997 -.0003101  .0007590
T10244 28 .1671133E+10   5019147E-02  .2562E+01 -.5044E+01   .9999999 -.0000282 -.0002158
T10245 28 .1670670E+10   5014463E-02 -.3707E+01  .3102E+01   .9999999 -.0000801 -.0000624
T10246 28 .1670861E+10   5003149E-02  .4528E+01  .1507E+01   .9999999  .0001097  .0001538
T10247 28 .1670732E+10   5012060E-02  .9044E+00  .1071E+02   .9999999  .0002525  .0004463
T10248 28 .1671321E+10   5034489E-02 -.2973E+01  .1478E+01   .9999999 -.0001766  .0001242
T10249 28 .1671165E+10   5015449E-02 -.1068E+02  .1569E+01   .9999999 -.0003004 -.0000851
T10250 28 .1671456E+10   5035480E-02  .5226E+01  .1993E+00   .9999999 -.0001168 -.0003317
T10251 28 .1670935E+10   5018079E-02  .9392E+01  .1274E+02   .9999999  .0001163  .0004184
T10252 28 .1671107E+10   5025079E-02 -.4334E+01 -.9009E+01   .9999999 -.0000065 -.0005388
T10253 28 .1671223E+10   5027400E-02 -.2211E+01 -.9832E+01   .9999999  .0000146 -.0003586
T10254 28 .1671255E+10   5008367E-02 -.1812E+01 -.9354E+01   .9999999 -.0000610 -.0003246
T10255 28 .1671303E+10   5027559E-02 -.1265E+01 -.4063E+01   .9999999  .0000740 -.0001002
T10256 28 .1671063E+10   5001549E-02 -.6687E+01 -.5840E+01   .9999999 -.0003408 -.0002028
T10257 28 .1671359E+10   5016267E-02 -.1218E+02  .5725E+00   .9999997 -.0007257  .0003854
T10258 28 .1671049E+10   5025686E-02  .2002E+01  .1879E+02   .9999998 -.0000162  .0006628
T10259 28 .1671125E+10   5021758E-02  .7698E+01 -.1550E+01   .9999999  .0003088  .0001198
T10260 28 .1671158E+10   5022646E-02  .3041E+01  .1112E+01   .9999999  .0001592  .0001004
T10261 28 .1671080E+10   5030912E-02 -.6706E+00  .3712E+01   .9999999  .0000232  .0001024
T10262 28 .1670878E+10   5016656E-02 -.1303E+02  .3399E+01   .9999999 -.0003659  .0002246
T10263 28 .1671325E+10   5014134E-02  .4232E+01 -.9943E+00   .9999999  .0001977  .0000701
T10264 28 .1670803E+10   5018232E-02 -.2013E-02  .4708E+00   .9999999 -.0000893  .0001248
