============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.8 MeV) ==> Polyethylene( 7527 A) ====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 9367  9 .1268041E+08   7528921E-03 -.1087E+01 -.1339E+01   .9999989  .0009955 -.0011110
T 9368  9 .1263802E+08   7545641E-03  .7297E+01 -.8620E+01   .9999922  .0032841 -.0021787
T 9369  9 .1272739E+08   7531742E-03 -.9822E+01  .1744E+01   .9999985 -.0013573 -.0010800
T 9370  9 .1268746E+08   7567350E-03  .1118E+02  .8716E+01   .9999964  .0017631  .0020351
T 9371  9 .1267758E+08   7562906E-03  .2193E+02  .1360E+02   .9999726  .0058032  .0045977
T 9372  9 .1265435E+08   7583105E-03  .2433E+02 -.3149E+01   .9999846  .0055220 -.0005130
T 9373  9 .1274300E+08   7586202E-03  .5578E+01 -.3804E+01   .9999964  .0011076 -.0024546
T 9374  9 .1269142E+08   7529211E-03  .1680E+02  .8356E+01   .9999799  .0048860  .0040518
T 9375  9 .1269216E+08   7538346E-03 -.2592E+01  .4655E+01   .9999997 -.0004416  .0006585
T 9376  9 .1269772E+08   7565350E-03 -.1728E+02  .2120E+02   .9999871 -.0028151  .0042299
T 9377  9 .1269834E+08   7537847E-03  .8589E+01 -.2680E+01   .9999971  .0020406 -.0012473
T 9378  9 .1269266E+08   7538075E-03  .5164E+01 -.8058E+01   .9999987  .0009836 -.0013032
T 9379  9 .1272973E+08   7528486E-03 -.4220E+01  .9475E+01   .9999903 -.0005849  .0043730
T 9380  9 .1269263E+08   7590832E-03 -.1761E+02  .3967E+02   .9999650 -.0021171  .0080910
T 9381  9 .1269887E+08   7546217E-03  .1055E+01 -.1620E+01   .9999994 -.0001731 -.0010480
T 9382  9 .1266427E+08   7531981E-03 -.2732E+01 -.1040E+02   .9999931  .0024470 -.0028011
T 9383  9 .1271065E+08   7530733E-03 -.2266E+01 -.3079E+02   .9999732 -.0033707 -.0065018
T 9384  9 .1268674E+08   7555212E-03 -.2894E+01 -.7804E+01   .9999957  .0024163 -.0016855
T 9385  9 .1264403E+08   7529216E-03  .1668E-01 -.1598E+01   .9999964  .0017943 -.0019801
T 9386  9 .1272489E+08   7538450E-03 -.8039E+01 -.4779E+01   .9999977 -.0021577  .0000245
T 9387  9 .1266037E+08   7563812E-03  .1510E+01  .4793E+01   .9999993  .0002136  .0011813
T 9388  9 .1270983E+08   7583861E-03 -.5682E+01  .1328E+02   .9999976 -.0015826  .0015391
T 9389  9 .1273973E+08   7558323E-03 -.1539E+02 -.2031E+02   .9999872 -.0030994 -.0039975
T 9390  9 .1271370E+08   7560702E-03  .5456E+01  .3280E+01   .9999978  .0013232  .0016553
T 9391  9 .1267855E+08   7565906E-03 -.3521E+01 -.1510E+01   .9999998 -.0005956 -.0002274
T 9392  9 .1267008E+08   7554174E-03  .8230E+01  .4441E+01   .9999942  .0032735 -.0008878
T 9393  9 .1270653E+08   7567114E-03 -.1845E+02 -.9678E+01   .9997739 -.0112564 -.0180417
T 9394  9 .1268796E+08   7536518E-03 -.8088E+01  .1602E+01   .9999996 -.0003926 -.0007549
T 9395  9 .1266859E+08   7560106E-03 -.1029E+02  .7214E+01   .9999957 -.0029225 -.0002575
T 9396  9 .1268090E+08   7546048E-03  .6256E+01 -.5772E+01   .9999968  .0022214 -.0011876
T 9397  9 .1270138E+08   7574418E-03  .1457E+01  .4147E+02   .9999583 -.0003292  .0091318
T 9398  9 .1268942E+08   7532916E-03 -.1106E+02 -.6385E+01   .9999877 -.0033362 -.0036789
T 9399  9 .1267290E+08   7527504E-03  .2177E+02 -.9773E+01   .9999515  .0094824 -.0026484
T 9400  9 .1265180E+08   7564424E-03  .5980E+01 -.2099E+02   .9999877  .0008782 -.0048858
T 9401  9 .1263656E+08   7565277E-03 -.4980E+01  .9425E+01   .9999975 -.0013099  .0017945
T 9402  9 .1268697E+08   7545200E-03 -.8615E+01 -.5879E+01   .9999968 -.0024046  .0007474
T 9403  9 .1266391E+08   7540515E-03  .1094E+01  .7098E+01   .9999930 -.0006793  .0036833
T 9404  9 .1270139E+08   7539847E-03  .6658E+01  .8172E+01   .9999955  .0010759  .0027940
T 9405  9 .1271622E+08   7560175E-03 -.7019E+01 -.2305E+01   .9999964 -.0009337 -.0025147
T 9406  9 .1268345E+08   7568494E-03 -.2330E+01 -.9525E+01   .9999981 -.0015062  .0012139
T 9407  9 .1264652E+08   7542489E-03 -.9475E+01 -.4176E+01   .9999997 -.0006019  .0005336
T 9408  9 .1267188E+08   7531914E-03 -.9341E+01 -.3754E+01   .9999912 -.0037336 -.0019053
T 9409  9 .1266547E+08   7543275E-03  .3746E+01  .3880E+01   .9999986  .0016405  .0002252
T 9410  9 .1267325E+08   7563343E-03 -.6436E+00 -.2066E+02   .9999774  .0020052 -.0064107
T 9411  9 .1265603E+08   7549912E-03  .7645E+01  .7100E+01   .9999937  .0008369  .0034412
T 9412  9 .1270021E+08   7552628E-03  .2580E+01 -.1563E+01   .9999992  .0012237  .0002069
T 9413  9 .1269449E+08   7538371E-03 -.8235E+01 -.5786E+01   .9999961 -.0023012 -.0015577
T 9414  9 .1269103E+08   7529744E-03  .2097E+02 -.1060E+02   .9999935  .0035458  .0006117
T 9415  9 .1268962E+08   7532457E-03  .1545E+01 -.6799E+01   .9999950  .0015849 -.0027311
T 9416  9 .1267746E+08   7571034E-03  .1398E+02 -.5755E+01   .9999912  .0040305 -.0011848
T 9417  9 .1264836E+08   7552689E-03  .1263E+02  .3004E+01   .9999970  .0021470  .0011591
T 9418  9 .1266544E+08   7568454E-03  .1090E+02  .9017E+01   .9999911  .0040594  .0011769
T 9419  9 .1267937E+08   7528901E-03  .3161E+01 -.6763E+01   .9999972  .0022670 -.0007418
T 9420  9 .1269666E+08   7534465E-03  .3300E+01  .4573E+01   .9999997 -.0002248  .0006935
T 9421  9 .1268705E+08   7530996E-03  .2534E+01 -.4929E+01   .9999990 -.0012118 -.0007106
T 9422  9 .1270497E+08   7528892E-03 -.3653E+01 -.1018E+01   .9999999 -.0003827  .0001248
T 9423  9 .1268697E+08   7548670E-03 -.3700E+01  .2026E+01   .9999964 -.0019720  .0018238
T 9424  9 .1269030E+08   7552889E-03 -.2481E+02  .1967E+01   .9999957 -.0029205  .0001845
T 9425  9 .1268581E+08   7560500E-03  .2708E+02  .7609E+01   .9999816  .0058123  .0017548
T 9426  9 .1272503E+08   7546022E-03  .3255E+02  .4645E+00   .9999879  .0049215 -.0002565
T 9427  9 .1268279E+08   7592766E-03  .1160E+02  .1217E+02   .9999379  .0107645  .0028906
T 9428  9 .1272109E+08   7552935E-03  .6360E+01  .6268E+01   .9999965  .0024059  .0011028
T 9429  9 .1268347E+08   7543177E-03 -.1449E+02  .5566E+01   .9999939 -.0034874 -.0002257
T 9430  9 .1270735E+08   7532582E-03 -.4359E+01 -.1304E+01   .9999972 -.0023287  .0004829
T 9431  9 .1267095E+08   7547750E-03 -.1123E+02 -.2003E+00   .9999969 -.0024735 -.0003419
T 9432  9 .1272079E+08   7540566E-03  .6259E+01 -.6420E+01   .9999957  .0016386 -.0024300
T 9433  9 .1264845E+08   7577849E-03 -.5808E+01  .2929E+01   .9999924 -.0030156  .0024702
T 9434  9 .1271405E+08   7530503E-03 -.8978E+00  .3038E+01   .9999999 -.0000389  .0002683
T 9435  9 .1267403E+08   7552171E-03 -.6295E+01 -.4072E+01   .9999976 -.0002473 -.0021771
T 9436  9 .1267621E+08   7544691E-03  .1226E+01 -.2038E+01   .9999999  .0000478  .0001203
T 9437  9 .1270174E+08   7550327E-03 -.1859E+01  .3033E+02   .9999693  .0007455  .0077945
T 9438  9 .1266765E+08   7538243E-03 -.2780E+02 -.5097E+01   .9999592 -.0088801 -.0016350
T 9439  9 .1271066E+08   7537042E-03 -.6290E+00  .8640E+01   .9999988  .0000403  .0015498
T 9440  9 .1268864E+08   7559246E-03  .1956E+01 -.6139E+01   .9999996  .0000759 -.0009035
T 9441  9 .1265296E+08   7541552E-03 -.2070E+02  .1189E+02   .9999912 -.0039735  .0013707
T 9442  9 .1269586E+08   7543373E-03 -.7102E+01  .8697E+00   .9999915 -.0041336  .0000367
T 9443  9 .1273200E+08   7550039E-03 -.3632E+01 -.1205E+02   .9999922 -.0006131 -.0038905
T 9444  9 .1270929E+08   7584794E-03  .8007E+01  .1240E+02   .9999923  .0017772  .0034851
T 9445  9 .1266013E+08   7538510E-03  .1407E+02 -.6413E+01   .9999839  .0046783 -.0032082
T 9446  9 .1263466E+08   7558516E-03  .4727E+01  .2539E+01   .9999948  .0028242  .0015565
T 9447  9 .1266110E+08   7558072E-03  .8234E-01  .8154E+01   .9999985  .0016897  .0004314
T 9448  9 .1273108E+08   7535839E-03  .2889E+01 -.8602E+00   .9999990  .0012781 -.0005577
T 9449  9 .1268490E+08   7586654E-03 -.7326E+01  .7731E+01   .9999991 -.0006492  .0011523
T 9450  9 .1267523E+08   7553756E-03 -.3551E+00  .5998E+01   .9999987 -.0006595 -.0014920
T 9451  9 .1269841E+08   7596999E-03 -.6798E+01 -.2751E+01   .9999937 -.0034960 -.0005934
T 9452  9 .1272817E+08   7546459E-03  .7301E+01 -.7221E+01   .9999989  .0009298 -.0011158
T 9453  9 .1269378E+08   7563800E-03 -.1772E+02  .2085E+02   .9999872 -.0019703  .0046644
T 9454  9 .1272413E+08   7543825E-03  .4511E+01  .4265E+01   .9999987  .0005644  .0014849
T 9455  9 .1267853E+08   7552508E-03  .1150E+02  .2436E+00   .9999988  .0015723 -.0000583
T 9456  9 .1266533E+08   7583825E-03  .1312E+02  .1333E+02   .9999953  .0018818  .0024280
T 9457  9 .1269316E+08   7586413E-03  .5955E+01 -.1278E+02   .9999972  .0011737 -.0020590
T 9458  9 .1271382E+08   7562266E-03 -.3621E+01 -.3655E+01   .9999985 -.0013659 -.0011091
T 9459  9 .1269636E+08   7527853E-03  .2231E+01 -.1422E+02   .9999947  .0006447 -.0031798
T 9460  9 .1268046E+08   7579991E-03 -.5857E+02  .1613E+01   .9998699 -.0161285 -.0002103
T 9461  9 .1267268E+08   7533763E-03  .1020E+02  .7312E+01   .9999862  .0044659  .0027738
T 9462  9 .1270622E+08   7542659E-03  .1093E+02  .6437E+01   .9999938  .0029493  .0019366
T 9463  9 .1272904E+08   7594454E-03 -.3775E+01  .1271E+02   .9999950  .0000922  .0031760
T 9464  9 .1264669E+08   7562690E-03 -.1455E+02  .1223E+02   .9999827 -.0051724  .0028098
T 9465  9 .1265599E+08   7582248E-03  .2299E+01  .9113E+01   .9999959 -.0025205  .0013323
T 9466  9 .1267696E+08   7541708E-03 -.1628E+02  .2916E+02   .9999900 -.0006815  .0044286
T 9467  9 .1269195E+08   7570116E-03  .4508E+01 -.6754E+01   .9999939  .0008393 -.0033973
T 9468  9 .1269523E+08   7540734E-03 -.9273E+01  .1718E+00   .9999950 -.0030933  .0006623
T 9469  9 .1268522E+08   7576587E-03 -.1094E+02 -.3342E+02   .9999764 -.0024690 -.0064036
T 9470  9 .1268692E+08   7533372E-03 -.2719E+02  .8850E+01   .9999864 -.0049461  .0016685
T 9471  9 .1270101E+08   7573885E-03 -.4123E+01  .5304E+01   .9999987 -.0013490  .0008808
T 9472  9 .1268242E+08   7539851E-03  .6240E+01  .3875E+01   .9999965  .0025148  .0008327
T 9473  9 .1269540E+08   7566044E-03 -.3374E+01  .8650E+01   .9999979 -.0006770  .0019105
T 9474  9 .1265343E+08   7582367E-03  .1978E+01 -.7952E+01   .9999996  .0004060 -.0007838
T 9475  9 .1267360E+08   7530931E-03  .1101E+02  .1451E+02   .9999943  .0033727  .0000166
T 9476  9 .1270725E+08   7576625E-03 -.1036E+01  .5694E+01   .9999960 -.0020483  .0019368
T 9477  9 .1270469E+08   7577569E-03  .6348E+01  .8334E+01   .9999986  .0008106  .0014787
T 9478  9 .1271286E+08   7584311E-03 -.1763E+02 -.8855E+01   .9999889 -.0046613 -.0006493
T 9479  9 .1267031E+08   7539965E-03  .8116E+01  .7418E+00   .9999996  .0008907  .0001736
T 9480  9 .1266365E+08   7529910E-03  .1583E+02 -.5303E+00   .9999916  .0040086 -.0008087
T 9481  9 .1274276E+08   7552268E-03  .7908E+01  .8932E+01   .9999959  .0004195  .0028239
T 9482  9 .1273318E+08   7528557E-03  .1357E+02  .2766E+02   .9999877  .0002974  .0049479
T 9483  9 .1267832E+08   7535994E-03 -.1145E+02 -.4854E+01   .9999935 -.0033260 -.0013575
T 9484  9 .1270783E+08   7590033E-03 -.5462E+01  .5195E+01   .9999993  .0000273  .0011693
T 9485  9 .1265924E+08   7537020E-03 -.3430E+01 -.4752E+01   .9999978 -.0021162  .0001431
T 9486  9 .1265209E+08   7554790E-03  .3133E+02 -.6552E+00   .9999491  .0100609  .0007158
T 9487  9 .1266518E+08   7537274E-03 -.1730E+00 -.9726E+01   .9999982  .0012358 -.0014155
T 9488  9 .1268460E+08   7547102E-03  .1376E+02  .6624E+01   .9999912  .0039906  .0013102
T 9489  9 .1269490E+08   7552366E-03 -.5500E+01  .2807E+01   .9999924 -.0033972  .0019185
T 9490  9 .1266343E+08   7588886E-03 -.4540E+01  .7174E+01   .9999861 -.0002943  .0052553
T 9491  9 .1264429E+08   7563614E-03 -.5346E+01 -.8481E+00   .9999997  .0007139  .0002262
T 9492  9 .1270605E+08   7550474E-03  .8588E+01  .1286E+02   .9999991  .0001259  .0013328
T 9493  9 .1271609E+08   7530202E-03 -.2549E+01 -.1796E+02   .9999964 -.0014963 -.0022357
T 9494  9 .1265067E+08   7534622E-03  .7925E+01  .2220E+02   .9999906  .0006379  .0042878
T 9495  9 .1262713E+08   7565916E-03 -.1324E+02  .2639E+01   .9999958 -.0028064  .0007312
T 9496  9 .1268651E+08   7590395E-03 -.9102E+01  .1277E+01   .9999992 -.0009351 -.0008435
T 9497  9 .1269012E+08   7540722E-03 -.1808E+02  .1088E+02   .9999896 -.0036064  .0028079
T 9498  9 .1271317E+08   7563923E-03  .2594E+01 -.1558E+01   .9999898  .0042929  .0014302
T 9499  9 .1264973E+08   7573342E-03  .1692E+00  .5113E+01   .9999965  .0004185  .0026026
T 9500  9 .1267376E+08   7574634E-03  .1937E+02 -.7896E+02   .9998703 -.0085900 -.0136212
T 9501  9 .1265959E+08   7559042E-03  .1495E+02 -.3060E+01   .9999988  .0005124 -.0014374
T 9502  9 .1267382E+08   7571898E-03 -.6575E+01 -.2254E+02   .9999850 -.0020584 -.0050770
T 9503  9 .1267257E+08   7531925E-03  .2800E+02 -.3156E+02   .9999705  .0054181 -.0054534
T 9504  9 .1271980E+08   7571126E-03  .4739E+01  .1173E+01   .9999999  .0003769  .0001905
T 9505  9 .1266672E+08   7560375E-03  .3860E+01  .1844E+02   .9999761  .0019268  .0066326
T 9506  9 .1269104E+08   7568693E-03 -.3600E+01  .1212E+01   .9999996 -.0008576 -.0002675
T 9507  9 .1267617E+08   7538978E-03 -.4272E+01  .1099E+02   .9999940 -.0003515  .0034407
T 9508  9 .1265308E+08   7576785E-03 -.7519E+01 -.5915E+01   .9999974 -.0017610 -.0014695
T 9509  9 .1266952E+08   7570768E-03 -.1317E+01  .1534E-01   .9999997  .0002200 -.0007310
T 9510  9 .1273781E+08   7527949E-03  .3243E+00 -.1255E+02   .9999884 -.0020608 -.0043473
T 9511  9 .1268548E+08   7533275E-03 -.4207E+02 -.6084E+02   .9998354 -.0107733 -.0146003
T 9512  9 .1265591E+08   7575856E-03 -.1241E+01  .5128E+00   .9999995 -.0006879  .0007150
T 9513  9 .1271230E+08   7541415E-03 -.3664E+01  .6887E+01   .9999990 -.0013337  .0003857
T 9514  9 .1267117E+08   7581734E-03 -.1888E+02  .3794E+01   .9999961 -.0023465 -.0015194
T 9515  9 .1269248E+08   7554397E-03 -.7088E+01  .2669E+01   .9999993 -.0006320 -.0010478
T 9516  9 .1271146E+08   7528877E-03  .1357E+02  .5349E+01   .9999989  .0014364  .0003316
T 9517  9 .1268143E+08   7573201E-03 -.3800E+01  .4018E+01   .9999908 -.0027224  .0033264
T 9518  9 .1269671E+08   7549925E-03 -.1341E+01 -.1586E+02   .9999986  .0016306 -.0002866
T 9519  9 .1271742E+08   7536308E-03 -.8172E+00 -.1162E+02   .9999980  .0006451 -.0018719
T 9520  9 .1267302E+08   7542371E-03  .3891E+01  .4885E+01   .9999733 -.0021188  .0069990
T 9521  9 .1264357E+08   7550367E-03 -.2249E+01  .2367E+02   .9999886 -.0003162  .0047631
T 9522  9 .1270973E+08   7532979E-03  .8036E+00 -.5966E+01   .9999911  .0031113 -.0028585
T 9523  9 .1269196E+08   7533265E-03  .9343E+01  .8853E+01   .9999929  .0034080 -.0015914
T 9524  9 .1273043E+08   7540147E-03  .3045E+02 -.1711E+02   .9999757  .0052643 -.0045786
T 9525  9 .1268796E+08   7560442E-03 -.3180E+01 -.1145E+02   .9999959 -.0009645 -.0026882
T 9526  9 .1265704E+08   7543891E-03 -.3177E+02  .1432E+01   .9999844 -.0053424  .0016103
T 9527  9 .1270314E+08   7533135E-03  .6509E+00 -.5353E+01   .9999989  .0010808 -.0010256
T 9528  9 .1272354E+08   7537473E-03  .7999E+01  .1974E+01   .9999970  .0023999  .0004985
T 9529  9 .1269544E+08   7541344E-03 -.3179E+01  .5385E+01   .9999985  .0002450  .0017071
T 9530  9 .1269678E+08   7549458E-03  .1201E+03  .2545E+03   .9991604  .0159157  .0377519
T 9531  9 .1271735E+08   7569703E-03  .1180E+02 -.3311E+01   .9999964  .0025680  .0007206
T 9532  9 .1270710E+08   7556731E-03 -.8033E+01 -.1117E+02   .9999887 -.0039774 -.0025879
T 9533  9 .1274388E+08   7529906E-03  .1245E+02  .9525E+01   .9999926  .0036907  .0011114
T 9534  9 .1271037E+08   7535392E-03  .2027E+02  .1074E+02   .9999911  .0032550  .0026934
T 9535  9 .1270054E+08   7549081E-03 -.2320E+01 -.7314E+01   .9999972 -.0000596 -.0023854
T 9536  9 .1266086E+08   7554677E-03  .4442E+01 -.3124E+01   .9999989  .0014624 -.0001118
T 9537  9 .1267146E+08   7546599E-03 -.4995E+01  .1949E+02   .9999866 -.0023869  .0045990
T 9538  9 .1270804E+08   7536365E-03  .4169E+02  .2246E+02   .9999615  .0079429  .0037194
T 9539  9 .1267777E+08   7552408E-03  .6926E+01 -.2404E+00   .9999964  .0023302  .0013170
T 9540  9 .1271184E+08   7580354E-03 -.3150E+01  .1579E+02   .9999969  .0012509  .0021498
T 9541  9 .1268943E+08   7569002E-03 -.1491E+02  .1355E+01   .9999876 -.0048251  .0012049
T 9542  9 .1267186E+08   7546051E-03 -.9185E+01 -.1440E+02   .9999908 -.0018595 -.0038714
T 9543  9 .1266919E+08   7527839E-03  .5829E+01  .2500E+01   .9999967  .0014899  .0020699
T 9544  9 .1266403E+08   7535576E-03  .1972E+02 -.1305E+02   .9999834  .0052188 -.0024517
T 9545  9 .1268632E+08   7551923E-03 -.8894E+00 -.6018E+01   .9999987 -.0002130 -.0016035
T 9546  9 .1274428E+08   7537672E-03  .3990E+01 -.8878E+01   .9999972  .0022851 -.0005907
T 9547  9 .1263187E+08   7582237E-03  .2195E+01  .1775E+02   .9999949 -.0009006  .0030558
T 9548  9 .1265500E+08   7598196E-03  .9533E+01  .1870E+01   .9999951  .0030917 -.0004328
T 9549  9 .1267099E+08   7541080E-03  .8881E+01 -.9989E+01   .9999915  .0021314 -.0035204
T 9550  9 .1265463E+08   7564920E-03  .8081E+01 -.9244E+01   .9999979  .0006818 -.0019101
T 9551  9 .1274533E+08   7559581E-03  .1099E+01 -.5498E+01   .9999999  .0001138 -.0002085
T 9552  9 .1263993E+08   7534957E-03 -.2571E+02 -.7860E+00   .9999877 -.0048363 -.0010862
T 9553  9 .1265974E+08   7548118E-03  .1682E+01 -.1873E+01   .9999977  .0016344 -.0013710
T 9554  9 .1269896E+08   7531186E-03  .4510E+01  .1259E+02   .9999965  .0016133  .0020931
T 9555  9 .1266207E+08   7558974E-03  .1578E+02 -.8335E+01   .9999963  .0014444 -.0022910
T 9556  9 .1271770E+08   7538858E-03  .1703E+02 -.3647E+01   .9999959  .0021859  .0018443
T 9557  9 .1266411E+08   7579357E-03 -.1106E+02  .7332E+01   .9999956 -.0022254  .0019719
T 9558  9 .1270529E+08   7545760E-03 -.8524E+01  .8239E+01   .9999973  .0015416 -.0017362
T 9559  9 .1264937E+08   7534641E-03 -.1561E+02 -.9630E+01   .9999972 -.0017730 -.0015614
T 9560  9 .1265273E+08   7538657E-03 -.1115E+02  .1807E+02   .9999901 -.0032501  .0030375
T 9561  9 .1265805E+08   7556063E-03  .1526E+02 -.3665E+00   .9999912  .0041882 -.0002799
T 9562  9 .1273446E+08   7574548E-03  .1186E+02 -.2397E+01   .9999978  .0015778  .0014005
T 9563  9 .1266546E+08   7595480E-03  .1017E+01  .2760E+02   .9999532  .0008844  .0096329
T 9564  9 .1266180E+08   7569695E-03  .2265E+01 -.6529E+01   .9999981  .0006426 -.0018662
T 9565  9 .1269755E+08   7556830E-03 -.2179E+02 -.8547E+01   .9999952 -.0028518 -.0011996
T 9566  9 .1270782E+08   7561802E-03 -.5640E+01 -.5319E+00   .9999999 -.0001573  .0000274
T 9567  9 .1271974E+08   7533770E-03 -.1604E+02 -.7353E+01   .9999919 -.0024995 -.0031704
T 9568  9 .1265392E+08   7563705E-03  .4468E+01 -.9820E-01   .9999993  .0011509 -.0000641
T 9569  9 .1270075E+08   7531886E-03 -.7432E+01  .3547E+01   .9999869 -.0013834  .0049215
T 9570  9 .1269393E+08   7545537E-03 -.2010E+01 -.2095E+02   .9999997 -.0007557 -.0003471
T 9571  9 .1268685E+08   7541584E-03 -.9463E+01  .4387E+01   .9999992 -.0012642  .0002951
T 9572  9 .1269140E+08   7567841E-03  .3444E+02 -.3301E+01   .9999919  .0038891  .0009918
T 9573  9 .1264643E+08   7536142E-03 -.1441E+02 -.1600E+02   .9999778 -.0046265 -.0047882
T 9574  9 .1268186E+08   7543846E-03 -.2944E+02 -.3278E+01   .9999868 -.0051389 -.0002937
T 9575  9 .1268236E+08   7580261E-03 -.3865E+01  .1967E+02   .9999935 -.0008740  .0034908
T 9576  9 .1267935E+08   7562113E-03 -.6282E-01  .7607E+01   .9999957  .0000589  .0029198
T 9577  9 .1267154E+08   7543461E-03  .8896E+00  .2626E-01   .9999967  .0006507 -.0024704
T 9578  9 .1266832E+08   7567063E-03  .8534E+01  .1327E+02   .9999994 -.0002007  .0010330
T 9579  9 .1268142E+08   7557667E-03 -.3825E+01 -.2280E+01   .9999987 -.0004892 -.0015438
T 9580  9 .1269984E+08   7576589E-03  .5521E+01  .4980E+01   .9999994 -.0006324  .0008800
T 9581  9 .1267229E+08   7534808E-03 -.7001E+01 -.7154E+01   .9999951 -.0007848 -.0030383
T 9582  9 .1268245E+08   7566315E-03  .8905E+01  .3144E+01   .9999981  .0006134  .0018674
T 9583  9 .1274352E+08   7529535E-03  .1592E+02  .5113E+01   .9999926  .0038174 -.0003617
T 9584  9 .1269267E+08   7541629E-03 -.3195E+02 -.2103E+02   .9999284 -.0089164 -.0079771
T 9585  9 .1268829E+08   7530169E-03  .2359E+02  .1542E+02   .9998733  .0125827  .0097459
T 9586  9 .1272258E+08   7548605E-03  .1638E+01  .2074E+01   .9999984  .0017542  .0003655
T 9587  9 .1266206E+08   7555517E-03 -.9127E+01 -.1026E+02   .9999951 -.0009301 -.0030018
T 9588  9 .1266806E+08   7551308E-03  .4083E+01  .7918E+00   .9999999 -.0002125 -.0004367
T 9589  9 .1268324E+08   7534500E-03  .1646E+01 -.6961E+01   .9999986  .0004971 -.0015705
T 9590  9 .1268949E+08   7554309E-03 -.1700E+02 -.8960E+01   .9999863 -.0052015 -.0006532
T 9591  9 .1272253E+08   7560124E-03  .8173E+00  .1584E+02   .9999973 -.0012220  .0019797
T 9592  9 .1268448E+08   7533875E-03 -.2927E+01  .1054E+02   .9999898 -.0037221  .0025581
T 9593  9 .1267230E+08   7559914E-03 -.7374E+01 -.2485E+01   .9999980 -.0016833 -.0011109
T 9594  9 .1267865E+08   7575027E-03  .2261E+02  .2193E+02   .9999923  .0029451  .0025852
T 9595  9 .1268978E+08   7552660E-03  .2303E+02  .1319E+02   .9999708  .0035282  .0067727
T 9596  9 .1274232E+08   7565357E-03  .5955E+01  .8331E+01   .9999988  .0015218  .0002041
T 9597  9 .1267212E+08   7549816E-03 -.2317E+01 -.1446E+02   .9999961  .0010360 -.0025935
T 9598  9 .1266887E+08   7529048E-03 -.6234E+01  .2161E+01   .9999986 -.0016395 -.0001650
T 9599  9 .1267429E+08   7537150E-03 -.4761E+01  .6701E+01   .9999937 -.0032887  .0013180
T 9600  9 .1272061E+08   7538702E-03  .1814E+02 -.2314E+02   .9999904  .0021167 -.0038465
T 9601  9 .1264195E+08   7574689E-03  .4523E+01  .1239E+02   .9999978 -.0000461  .0021110
T 9602  9 .1271889E+08   7558425E-03 -.1158E+02 -.3166E+01   .9999986 -.0010043  .0013218
T 9603  9 .1269947E+08   7529929E-03  .7908E+01 -.1154E+01   .9999986  .0015824  .0004575
T 9604  9 .1270275E+08   7536085E-03 -.2157E+02 -.3204E+01   .9999936 -.0034631 -.0009100
T 9605  9 .1267054E+08   7580687E-03 -.3426E+01  .3701E+01   .9999990 -.0012208  .0006893
