============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Aluminium( 2.66 um) ======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  224  9 .7919681E+07   2671161E-02  .4852E+04  .1710E+03   .9838776  .1780285  .0170525
T  225  9 .7905923E+07   2680767E-02  .4895E+04  .1180E+02   .9823714  .1866239 -.0108577
T  226  9 .7902493E+07   2661608E-02  .4835E+04 -.1250E+03   .9830061  .1835554 -.0025441
T  227  9 .7972968E+07   2680888E-02  .4691E+04  .6196E+02   .9855618  .1693069 -.0017459
T  228  9 .7845580E+07   2685106E-02  .4851E+04  .4263E+03   .9835056  .1793075  .0237815
T  229  9 .8012927E+07   2664631E-02  .4754E+04 -.4117E+03   .9815094  .1900041 -.0231884
T  230  9 .7809043E+07   2672363E-02  .4797E+04  .8502E+02   .9827491  .1849163  .0032054
T  231  9 .8077882E+07   2677351E-02  .4694E+04 -.3021E+02   .9834901  .1809199 -.0039033
T  232  9 .7943097E+07   2669253E-02  .5232E+04 -.1636E+03   .9823631  .1869737 -.0018918
T  233  9 .7879033E+07   2663663E-02  .4787E+04 -.2069E+03   .9697875  .2218617 -.1014372
T  234  9 .7904114E+07   2678148E-02  .5093E+04  .1160E+03   .9799016  .1993039  .0084129
T  235  9 .7926355E+07   2677436E-02  .4750E+04 -.3191E+03   .9891509  .1468402 -.0042929
T  236  9 .8008599E+07   2666446E-02  .4447E+04  .9135E+02   .9870086  .1605560 -.0059883
T  237  9 .7894698E+07   2672760E-02  .4901E+04  .4595E+03   .9821475  .1860167  .0280018
T  238  9 .7896501E+07   2682272E-02  .4735E+04  .9701E+02   .9845153  .1752741  .0029440
T  239  9 .7976753E+07   2662730E-02  .4866E+04  .2960E+02   .9842839  .1761649 -.0122924
T  240  9 .7931495E+07   2678985E-02  .4572E+04  .9953E+02   .9860109  .1665968  .0052851
T  241  9 .7960404E+07   2672701E-02  .4345E+04 -.3844E+03   .9887919  .1450350 -.0354323
T  242  9 .7988492E+07   2663880E-02  .4612E+04  .5368E+02   .9858711  .1675009 -.0012463
T  243  9 .7793197E+07   2679950E-02  .5204E+04 -.3675E+03   .9825986  .1847037 -.0196115
T  244  9 .7853503E+07   2682028E-02  .4878E+04  .2409E+03   .9850828  .1719906  .0055840
T  245  9 .7890956E+07   2668116E-02  .4817E+04 -.2439E+03   .9869980  .1592673  .0216535
T  246  9 .7878212E+07   2676792E-02  .4576E+04  .1061E+03   .9868612  .1614554 -.0060987
T  247  9 .7911653E+07   2681562E-02  .4745E+04  .1669E+03   .9845585  .1750332  .0028008
T  248  9 .7889021E+07   2680217E-02  .5032E+04  .1718E+03   .9834988  .1808330  .0054449
T  249  9 .7826414E+07   2675242E-02  .4951E+04  .6023E+02   .9814470  .1913746  .0117300
T  250  9 .7906534E+07   2672360E-02  .4902E+04 -.1577E+03   .9843355  .1752105 -.0196178
T  251  9 .7937550E+07   2679211E-02  .4382E+04  .3726E+03   .9865114  .1565658  .0477754
T  252  9 .7788359E+07   2678402E-02  .4655E+04  .1224E+03   .9872855  .1589569 -.0002050
T  253  9 .7948077E+07   2668518E-02  .4921E+04  .1026E+03   .9831196  .1828830  .0054426
T  254  9 .7885864E+07   2683236E-02  .4895E+04 -.3821E+03   .9838425  .1751036 -.0373179
T  255  9 .8008534E+07   2679199E-02  .4662E+04  .2704E+03   .9814451  .1885284  .0349650
T  256  9 .7945989E+07   2678265E-02  .4804E+04  .1203E+02   .9828569  .1837172 -.0155016
T  257  9 .8013493E+07   2670549E-02  .4185E+04 -.8190E+02   .9877257  .1561903 -.0015725
T  258  9 .7988849E+07   2660914E-02  .4734E+04 -.5028E+02   .9832881  .1811465 -.0181769
T  259  9 .8039309E+07   2684590E-02  .4825E+04  .1625E+03   .9859511  .1668622  .0075812
T  260  9 .7993999E+07   2678000E-02  .4844E+04 -.1613E+03   .9817449  .1899514 -.0097717
T  261  9 .7960400E+07   2665465E-02  .5733E+04 -.8432E+02   .9724172  .2332437  .0014949
T  262  9 .7987705E+07   2670357E-02  .4176E+04 -.1975E+03   .9881597  .1517046 -.0229378
T  263  9 .7878347E+07   2666929E-02  .4673E+04 -.3770E+03   .9843591  .1760814 -.0057037
T  264  9 .7920951E+07   2664242E-02  .4381E+04 -.2441E+03   .9874781  .1571403 -.0139254
T  265  9 .8035243E+07   2679904E-02  .4685E+04 -.1002E+03   .9848952  .1731427 -.0017538
T  266  9 .7973529E+07   2682002E-02  .4857E+04 -.1647E+03   .9837045  .1796954 -.0059198
T  267  9 .7755024E+07   2662555E-02  .4631E+04 -.1709E+02   .9933161  .0735830 -.0889312
T  268  9 .8034411E+07   2670719E-02  .4874E+04 -.1917E+03   .9844423  .1730506 -.0304438
T  269  9 .7977290E+07   2676499E-02  .4723E+04 -.1733E+02   .9849576  .1725002 -.0101070
T  270  9 .7987740E+07   2683282E-02  .4617E+04  .3134E+03   .9876179  .1548581  .0250991
T  271  9 .7867405E+07   2683191E-02  .4723E+04  .2559E+03   .9836934  .1783705  .0230487
T  272  9 .7887224E+07   2685179E-02  .4773E+04 -.9245E+03   .9850230  .1658377 -.0471962
T  273  9 .7752517E+07   2665792E-02  .4698E+04  .4075E+03   .9811021  .1870889  .0493604
T  274  9 .7827962E+07   2663811E-02  .5022E+04  .1779E+02   .9829164  .1838558  .0085063
T  275  9 .7880190E+07   2679439E-02  .5530E+04  .1998E+03   .9793160  .2017450  .0154659
T  276  9 .8029666E+07   2667837E-02  .4804E+04  .3182E+02   .9869919  .1602330  .0131287
T  277  9 .7850984E+07   2685040E-02  .4786E+04 -.1633E+03   .9810591  .1935774  .0071294
T  278  9 .7960051E+07   2668331E-02  .4620E+04 -.1850E+03   .9849626  .1716301 -.0197943
T  279  9 .7959953E+07   2660402E-02  .4488E+04 -.3883E+03   .9855913  .1679107 -.0203925
T  280  9 .7929161E+07   2684756E-02  .4992E+04 -.6707E+02   .9819567  .1890763  .0033468
T  281  9 .8004044E+07   2663606E-02  .4605E+04 -.1346E+03   .9880339  .1542337  .0009941
T  282  9 .7968715E+07   2677466E-02  .4665E+04  .2524E+03   .9875058  .1563596  .0195944
T  283  9 .7970634E+07   2664698E-02  .5028E+04  .4261E+03   .9834780  .1795282  .0232530
T  284  9 .7911181E+07   2686783E-02  .4240E+04  .4129E+03   .9897670  .1401194  .0269803
T  285  9 .7947633E+07   2674075E-02  .4793E+04  .2413E+03   .9826074  .1825631  .0339619
T  286  9 .7913847E+07   2681180E-02  .4793E+04 -.6306E+03   .9822616  .1794531 -.0543946
T  287  9 .7919786E+07   2662618E-02  .3352E+04 -.6162E+03   .9934606  .1030546 -.0491503
T  288  9 .7901880E+07   2686203E-02  .4392E+04  .1480E+03   .9875492  .1570652  .0087757
T  289  9 .7915374E+07   2687142E-02  .4918E+04  .5291E+02   .9836313  .1801890  .0011507
T  290  9 .7997649E+07   2684453E-02  .4884E+04  .1512E+03   .9843914  .1759701  .0028405
T  291  9 .8025567E+07   2664300E-02  .4548E+04  .1302E+03   .9835820  .1804367  .0030056
T  292  9 .7986595E+07   2684446E-02  .4459E+04 -.2465E+03   .9885026  .1506763 -.0126185
T  293  9 .7967816E+07   2673119E-02  .4796E+04 -.1044E+03   .9843190  .1762926 -.0060884
T  294  9 .7966883E+07   2661373E-02  .4675E+04  .2816E+03   .9844193  .1737329  .0271211
T  295  9 .7945412E+07   2675299E-02  .4620E+04  .2392E+03   .9836681  .1797846  .0086369
T  296  9 .7919128E+07   2675468E-02  .4603E+04  .5654E+03   .9844663  .1713094  .0384602
T  297  9 .7817149E+07   2683788E-02  .4693E+04 -.3412E+01   .9848890  .1718132  .0217668
T  298  9 .7858975E+07   2676260E-02  .4720E+04  .1307E+02   .9839089  .1785438  .0067430
T  299  9 .7983301E+07   2681861E-02  .4763E+04 -.2466E+03   .9852171  .1671764 -.0374079
T  300  9 .7841788E+07   2665459E-02  .4168E+04 -.3825E+02   .9874753  .1570187 -.0154154
T  301  9 .7913529E+07   2682607E-02  .4692E+04  .7769E+02   .9844595  .1748663 -.0161660
T  302  9 .7884755E+07   2673335E-02  .4927E+04 -.2323E+02   .9820804  .1883231  .0072521
T  303  9 .8100396E+07   2677560E-02  .4876E+04  .2157E+03   .9842142  .1761159  .0174811
T  304  9 .7872573E+07   2685036E-02  .4420E+04 -.3468E+03   .9899877  .1347512 -.0420291
T  305  9 .7888975E+07   2685566E-02  .4967E+04 -.4778E+02   .9769293  .2130977 -.0140854
T  306  9 .7962344E+07   2662012E-02  .5001E+04  .7444E+03   .9816985  .1861143  .0403665
T  307  9 .7730527E+07   2684840E-02  .4608E+04  .3356E+03   .9942348  .0584559 -.0898892
T  308  9 .7863512E+07   2683826E-02  .5076E+04  .1513E+03   .9801725  .1980961  .0044430
T  309  9 .7865499E+07   2679601E-02  .4909E+04  .1322E+03   .9829096  .1825467  .0237791
T  310  9 .8052693E+07   2668698E-02  .4685E+04 -.7580E+03   .9831751  .1785612 -.0385041
T  311  9 .7965403E+07   2668076E-02  .4731E+04  .2515E+03   .9795921  .1900559  .0654076
T  312  9 .8007226E+07   2683223E-02  .4522E+04  .1134E+03   .9890768  .1473739 -.0028213
T  313  9 .7918146E+07   2680192E-02  .3661E+04  .1580E+03   .9955560  .0931436  .0138751
T  314  9 .7869157E+07   2681522E-02  .4170E+04 -.3125E+02   .9896316  .1435518 -.0047182
T  315  9 .7890015E+07   2682507E-02  .5016E+04  .3619E+03   .9855908  .1688463  .0100843
T  316  9 .7865956E+07   2675204E-02  .4954E+04 -.3860E+02   .9807555  .1949161 -.0112427
T  317  9 .7870658E+07   2671889E-02  .4776E+04  .3211E+03   .9857319  .1680996  .0086654
T  318  9 .7924565E+07   2665015E-02  .4943E+04 -.6039E+02   .9842943  .1760746 -.0127424
T  319  9 .7972569E+07   2681694E-02  .4937E+04  .2512E+03   .9839119  .1780827  .0142810
T  320  9 .7939182E+07   2671651E-02  .4771E+04  .1427E+03   .9812366  .1928051 -.0009736
T  321  9 .7975022E+07   2660737E-02  .4593E+04 -.1127E+03   .9832934  .1818527 -.0079827
T  322  9 .7922051E+07   2660822E-02  .4992E+04  .1320E+03   .9838573  .1789534 -.0007261
T  323  9 .7948068E+07   2666554E-02  .4883E+04 -.6833E+02   .9844807  .1745288 -.0183696
T  324  9 .8038464E+07   2668870E-02  .4543E+04  .2095E+03   .9871088  .1600433  .0015561
T  325  9 .7979459E+07   2661403E-02  .4267E+04 -.1315E+03   .9894085  .1451518  .0013035
T  326  9 .7825636E+07   2686799E-02  .4610E+04  .1742E+03   .9878744  .1547533  .0124732
T  327  9 .7851785E+07   2671157E-02  .4540E+04  .3107E+02   .9850660  .1699204  .0277853
T  328  9 .7945032E+07   2682956E-02  .4585E+04 -.2703E+02   .9873967  .1582546  .0017960
T  329  9 .7901930E+07   2675157E-02  .4627E+04 -.3192E+02   .9856762  .1676837 -.0180155
T  330  9 .7700677E+07   2661969E-02  .5702E+04  .3398E+03   .9371072  .3390947  .0827336
T  331  9 .7832795E+07   2683446E-02  .4130E+04  .1882E+03   .9917129  .1252512  .0285945
T  332  9 .8095100E+07   2662934E-02  .4598E+04  .5039E+03   .9871565  .1571950  .0284903
T  333  9 .7845922E+07   2680886E-02  .5145E+04 -.6578E+00   .9783300  .2000480 -.0533971
T  334  9 .7930762E+07   2676574E-02  .4758E+04 -.3429E+03   .9854881  .1683752 -.0215195
T  335  9 .7930937E+07   2680726E-02  .4939E+04 -.2966E+03   .9818417  .1896543 -.0042473
T  336  9 .7918799E+07   2661201E-02  .4594E+04 -.6169E+02   .9893960  .1452342 -.0016236
T  337  9 .8007471E+07   2660519E-02  .4687E+04  .1421E+03   .9840733  .1773758  .0117284
T  338  9 .8100361E+07   2667713E-02  .4661E+04  .4595E+02   .9832064  .1823287  .0078329
T  339  9 .7886937E+07   2670585E-02  .4711E+04  .4575E+02   .9839697  .1778511  .0131409
T  340  9 .7898940E+07   2684290E-02  .4790E+04  .1097E+03   .9841427  .1773259 -.0043306
T  341  9 .7995924E+07   2661269E-02  .5019E+04 -.1245E+04   .9814736  .1786649 -.0691992
T  342  9 .7785931E+07   2676118E-02  .4673E+04 -.1245E+03   .9856304  .1685982 -.0103610
T  343  9 .7799028E+07   2663625E-02  .5299E+04 -.1904E+03   .9808179  .1946410 -.0105443
T  344  9 .7659064E+07   2685245E-02  .5411E+04 -.6605E+03   .9606172  .2648467 -.0840879
T  345  9 .7990735E+07   2673195E-02  .4861E+04  .1978E+03   .9849006  .1725879  .0135744
T  346  9 .8110493E+07   2665390E-02  .4677E+04 -.8288E+02   .9830081  .1835370  .0030441
T  347  9 .8053117E+07   2684445E-02  .5413E+04 -.1585E+03   .9765542  .2151557 -.0070656
T  348  9 .7932467E+07   2665905E-02  .4465E+04  .3093E+03   .9865100  .1625629  .0192717
T  349  9 .7934677E+07   2664052E-02  .4363E+04 -.3258E+03   .9880792  .1531098 -.0160251
T  350  9 .7934695E+07   2664744E-02  .4666E+04  .3041E+03   .9826312  .1832060  .0295213
T  351  9 .7871699E+07   2679653E-02  .4799E+04 -.1176E+03   .9815379  .1912510 -.0025418
T  352  9 .7991072E+07   2679892E-02  .4523E+04  .6314E+03   .9873593  .1555184  .0305883
T  353  9 .7908191E+07   2677984E-02  .4915E+04  .6028E+02   .9875527  .1572628 -.0028357
T  354  9 .7860098E+07   2684734E-02  .5775E+04  .4946E+03   .9666893  .2554439  .0161315
T  355  9 .7833414E+07   2685349E-02  .4668E+04 -.1911E+03   .9861058  .1656379 -.0126244
T  356  9 .7921458E+07   2667263E-02  .4962E+04  .1659E+03   .9844718  .1751702  .0114288
T  357  9 .8055352E+07   2672401E-02  .5067E+04  .8881E+02   .9817190  .1903217  .0023273
T  358  9 .7889019E+07   2666187E-02  .4498E+04 -.1377E+03   .9872405  .1583866 -.0164311
T  359  9 .7882975E+07   2667725E-02  .4898E+04 -.7929E+02   .9816399  .1907167  .0031921
T  360  9 .7924709E+07   2668724E-02  .5519E+04  .4599E+03   .9757868  .2160798  .0339077
T  361  9 .8092723E+07   2669616E-02  .4681E+04 -.8096E+02   .9874268  .1580599 -.0023296
T  362  9 .7857175E+07   2669549E-02  .4337E+04  .2135E+02   .9888880  .1486618 -.0005361
T  363  9 .7884338E+07   2675980E-02  .4331E+04 -.3442E+03   .9899180  .1412284 -.0108099
T  364  9 .8035000E+07   2687096E-02  .4739E+04  .8743E+03   .9854233  .1585653  .0616271
T  365  9 .7947133E+07   2663407E-02  .4564E+04 -.9076E+01   .9863570  .1643760  .0089685
T  366  9 .7939365E+07   2683366E-02  .4740E+04  .5468E+02   .9845279  .1750474  .0079512
T  367  9 .7920881E+07   2677559E-02  .5399E+04  .1823E+03   .9766265  .2149313  .0022867
T  368  9 .8070369E+07   2663338E-02  .4668E+04  .6644E+02   .9841368  .1771825  .0090058
T  369  9 .7999945E+07   2679291E-02  .4967E+04  .6733E+03   .9813658  .1872331  .0431858
T  370  9 .7981099E+07   2661843E-02  .5543E+04 -.4294E+02   .9734432  .2283546 -.0162000
T  371  9 .7910929E+07   2672312E-02  .4819E+04  .1305E+03   .9824886  .1862299  .0058761
T  372  9 .7827569E+07   2680313E-02  .4886E+04 -.6649E+02   .9821407  .1861584 -.0272903
T  373  9 .7907321E+07   2685642E-02  .4765E+04  .2766E+03   .9848951  .1724280  .0158211
T  374  9 .7904361E+07   2680528E-02  .4644E+04 -.5422E+03   .9878797  .1507805 -.0368627
T  375  9 .8067098E+07   2666948E-02  .4703E+04 -.4447E+03   .9843474  .1745679 -.0242137
T  376  9 .8014014E+07   2662285E-02  .4623E+04 -.3944E+03   .9841444  .1695045 -.0522302
T  377  9 .7882605E+07   2683237E-02  .5282E+04  .2065E+04   .9805620  .1788427  .0807062
T  378  9 .7916818E+07   2660704E-02  .4769E+04  .6075E+03   .9841997  .1749394  .0273351
T  379  9 .8033963E+07   2660621E-02  .4768E+04  .2135E+03   .9826486  .1846957  .0170096
T  380  9 .7904798E+07   2663208E-02  .4842E+04  .2761E+02   .9843969  .1754628  .0132501
T  381  9 .8021462E+07   2678738E-02  .4574E+04  .1009E+03   .9867118  .1619824  .0127086
T  382  9 .8030253E+07   2660719E-02  .4022E+04 -.1846E+03   .9908537  .1346938 -.0081574
T  383  9 .7820101E+07   2684906E-02  .4684E+04 -.2595E+02   .9866357  .1627336 -.0082329
T  384  9 .8015475E+07   2669469E-02  .4597E+04 -.1269E+03   .9867736  .1606706 -.0215135
T  385  9 .7977403E+07   2679050E-02  .4951E+04  .2719E+02   .9842739  .1766483  .0004602
T  386  9 .8045001E+07   2680820E-02  .4650E+04 -.4398E+03   .9834635  .1801228 -.0188519
T  387  9 .7937167E+07   2672437E-02  .4883E+04 -.1599E+03   .9805545  .1962144  .0035670
T  388  9 .7945860E+07   2676709E-02  .4389E+04  .4336E+03   .9888267  .1482566  .0155450
T  389  9 .7919229E+07   2665222E-02  .4297E+04 -.5521E+03   .9878646  .1534417 -.0240662
T  390  9 .7897291E+07   2677703E-02  .4613E+04  .6181E+02   .9846256  .1744271  .0093598
T  391  9 .7894991E+07   2675674E-02  .4762E+04  .2403E+03   .9846867  .1740091  .0106291
T  392  9 .7946038E+07   2660951E-02  .4493E+04 -.3894E+03   .9852407  .1668953 -.0380361
T  393  9 .7836048E+07   2683792E-02  .4736E+04 -.7580E+02   .9847382  .1740364  .0014071
T  394  9 .7979495E+07   2682495E-02  .3929E+04  .8704E+03   .9903165  .1251008  .0601913
T  395  9 .7849124E+07   2681970E-02  .4612E+04  .5288E+03   .9862664  .1621165  .0315711
T  396  9 .7902392E+07   2665585E-02  .5119E+04 -.5197E+03   .9767339  .2094026 -.0462755
T  397  9 .7833949E+07   2664412E-02  .4623E+04 -.6084E+02   .9860348  .1493920  .0736029
T  398  9 .7936732E+07   2660894E-02  .4640E+04 -.1727E+03   .9847914  .1732100 -.0135711
T  399  9 .8000117E+07   2679785E-02  .4412E+04 -.2114E+03   .9886056  .1458102 -.0373954
T  400  9 .7979959E+07   2662229E-02  .4637E+04 -.8441E+02   .9860742  .1662029  .0058513
T  401  9 .8012657E+07   2662760E-02  .4443E+04  .4044E+03   .9859123  .1639227  .0332602
T  402  9 .8005549E+07   2666742E-02  .4754E+04  .1969E+03   .9839709  .1774128  .0180521
T  403  9 .7855681E+07   2682428E-02  .5090E+04 -.6144E+02   .9829278  .1834779 -.0137370
T  404  9 .7833488E+07   2665531E-02  .5022E+04  .2397E+02   .9822836  .1864256  .0190894
T  405  9 .7958526E+07   2663873E-02  .5200E+04 -.2279E+03   .9810473  .1935027 -.0101401
T  406  9 .7871178E+07   2668671E-02  .4292E+04 -.3811E+03   .9901180  .1391447  .0174691
T  407  9 .8010137E+07   2666412E-02  .4813E+04 -.3178E+03   .9843505  .1760871 -.0068792
T  408  9 .7890552E+07   2674163E-02  .4468E+04  .3502E+03   .9875257  .1555152  .0246576
T  409  9 .7930465E+07   2671055E-02  .4413E+04 -.4649E+03   .9817875  .1874628 -.0308398
T  410  9 .7856853E+07   2674551E-02  .5217E+04  .2636E+03   .9785850  .2052796  .0152199
T  411  9 .7942565E+07   2676696E-02  .4402E+04 -.3205E+02   .9888581  .1488552 -.0013305
T  412  9 .8041564E+07   2660292E-02  .4705E+04  .4291E+02   .9825857  .1858097 -.0004545
T  413  9 .7796135E+07   2681032E-02  .4995E+04  .4081E+03   .9794050  .1960480  .0482807
T  414  9 .7950573E+07   2685575E-02  .4856E+04 -.1119E+03   .9843425  .1762667 -.0000039
T  415  9 .7926595E+07   2668029E-02  .4571E+04  .5816E+02   .9859402  .1669095  .0079457
T  416  9 .7900484E+07   2687141E-02  .4440E+04  .1899E+03   .9879172  .1540754  .0167437
T  417  9 .7936908E+07   2673220E-02  .5058E+04 -.5738E+02   .9749114  .2221352 -.0142725
T  418  9 .7814962E+07   2682822E-02  .4604E+04 -.8823E+02   .9871314  .1588634 -.0182758
T  419  9 .8037281E+07   2675683E-02  .4735E+04 -.1725E+03   .9853140  .1695505 -.0202240
T  420  9 .7933954E+07   2661211E-02  .4842E+04  .5236E+02   .9843340  .1760630  .0094051
T  421  9 .7959881E+07   2672431E-02  .4499E+04  .3319E+03   .9865284  .1603536  .0323804
T  422  9 .8071502E+07   2660182E-02  .4593E+04  .1227E+03   .9868447  .1616236  .0039120
T  423  9 .7987108E+07   2666979E-02  .4887E+04 -.1063E+03   .9799369  .1992321 -.0055010
T  424  9 .7867032E+07   2687004E-02  .4016E+04 -.4739E+02   .9920810  .1255759 -.0024509
T  425  9 .7944603E+07   2662914E-02  .4676E+04  .2946E+02   .9852936  .1708679 -.0007714
T  426  9 .8124955E+07   2665953E-02  .4372E+04  .7191E+02   .9861177  .1657950  .0091582
T  427  9 .7937790E+07   2660179E-02  .5306E+04 -.1033E+04   .9743671  .2176339 -.0569573
T  428  9 .7940104E+07   2660625E-02  .4678E+04  .3658E+02   .9844696  .1733636  .0276516
T  429  9 .8024301E+07   2669007E-02  .4795E+04  .9572E+02   .9847845  .1737783 -.0007385
T  430  9 .8024276E+07   2662951E-02  .4486E+04 -.1726E+03   .9858652  .1675403  .0001006
T  431  9 .7886921E+07   2679527E-02  .4659E+04  .2976E+02   .9877725  .1552928  .0137687
T  432  9 .7908983E+07   2677476E-02  .4660E+04  .1078E+03   .9841706  .1772110  .0021352
T  433  9 .8007641E+07   2677826E-02  .4723E+04 -.4819E+02   .9865509  .1622604  .0197214
T  434  9 .7885834E+07   2671925E-02  .4755E+04  .2273E+03   .9859605  .1663913  .0139965
T  435  9 .8041163E+07   2667370E-02  .4774E+04 -.1860E+02   .9842032  .1770350  .0016174
T  436  9 .8012157E+07   2676922E-02  .4802E+04 -.2584E+03   .9830083  .1832415 -.0108312
T  437  9 .7894987E+07   2661588E-02  .4731E+04  .2649E+03   .9840310  .1751906  .0314847
T  438  9 .7875442E+07   2680474E-02  .4558E+04  .2159E+03   .9864830  .1638426  .0026138
T  439  9 .7813688E+07   2686348E-02  .4539E+04 -.3275E+03   .9849466  .1702784 -.0297549
T  440  9 .7857303E+07   2679828E-02  .4679E+04  .1217E+03   .9836392  .1780441  .0274640
T  441  9 .8013737E+07   2679999E-02  .4683E+04  .1821E+03   .9864367  .1638841  .0091980
T  442  9 .7882469E+07   2682962E-02  .4655E+04  .3653E+03   .9820057  .1878186  .0197240
T  443  9 .8027097E+07   2660356E-02  .5126E+04  .2551E+02   .9782879  .2072485  .0009060
T  444  9 .7971293E+07   2667760E-02  .4675E+04 -.1873E+03   .9845778  .1735988 -.0216787
T  445  9 .7883028E+07   2681097E-02  .4450E+04 -.1886E+03   .9881209  .1536488 -.0030236
T  446  9 .8004953E+07   2677640E-02  .4934E+04  .2740E+02   .9840516  .1778079 -.0051816
T  447  9 .8016624E+07   2666972E-02  .4656E+04 -.1887E+03   .9845449  .1745717  .0140037
T  448  9 .7980762E+07   2675559E-02  .4890E+04  .2201E+02   .9850805  .1718779 -.0086227
T  449  9 .7914674E+07   2662823E-02  .4377E+04 -.6011E+02   .9906957  .1360837  .0018060
T  450  9 .7951459E+07   2673083E-02  .5199E+04 -.1168E+03   .9798934  .1992963 -.0094823
T  451  9 .7914249E+07   2674880E-02  .4462E+04  .3294E+03   .9871047  .1576366  .0278387
T  452  9 .7961008E+07   2668067E-02  .4709E+04 -.1782E+03   .9889689  .1477591  .0103810
T  453  9 .7937273E+07   2682220E-02  .4985E+04 -.4572E+02   .9815608  .1903867  .0170688
T  454  9 .7912858E+07   2683626E-02  .5200E+04  .4729E+02   .9793464  .2019927 -.0089152
T  455  9 .7976636E+07   2683152E-02  .4592E+04 -.9762E+02   .9881995  .1526532 -.0125975
T  456  9 .7910963E+07   2671127E-02  .4783E+04  .1086E+03   .9836382  .1798957  .0096603
T  457  9 .7900808E+07   2678168E-02  .4563E+04  .1739E+03   .9875012  .1553261  .0267434
T  458  9 .8041381E+07   2664637E-02  .4453E+04 -.3183E+02   .9886698  .1496998  .0110473
T  459  9 .7918255E+07   2661797E-02  .4667E+04  .1743E+03   .9875969  .1559367  .0183355
T  460  9 .8007361E+07   2666240E-02  .4364E+04 -.1665E+03   .9886757  .1487014 -.0202044
T  461  9 .7852450E+07   2678118E-02  .4653E+04  .6579E+02   .9835134  .1807202 -.0064498
T  462  9 .7906363E+07   2666939E-02  .4701E+04 -.3333E+03   .9844202  .1745510 -.0211870
T  463  9 .8002164E+07   2662142E-02  .4957E+04  .8865E+02   .9815040  .1913696  .0052499
T  464  9 .8071226E+07   2660570E-02  .4888E+04  .1737E+02   .9807434  .1951356  .0080250
T  465  9 .7932924E+07   2683875E-02  .5097E+04 -.1782E+03   .9838536  .1781110  .0175671
T  466  9 .7992877E+07   2667282E-02  .4362E+04 -.1132E+03   .9883626  .1508620 -.0194952
T  467  9 .7998489E+07   2663119E-02  .4507E+04  .8192E+02   .9853397  .1699220  .0152399
T  468  9 .7865944E+07   2665035E-02  .4812E+04  .5246E+03   .9857716  .1650637  .0317541
T  469  9 .7913268E+07   2682263E-02  .4849E+04  .3827E+01   .9819638  .1890231 -.0041589
T  470  9 .7928187E+07   2665179E-02  .4550E+04  .7788E+02   .9867029  .1622044  .0103528
T  471  9 .7914092E+07   2665209E-02  .4773E+04  .2441E+03   .9831940  .1808607  .0248801
T  472  9 .7909622E+07   2667541E-02  .4632E+04 -.1929E+03   .9845267  .1751871  .0040886
T  473  9 .7804522E+07   2673838E-02  .5201E+04  .1576E+03   .9762390  .2160530  .0166895
T  474  9 .8085831E+07   2670687E-02  .4633E+04  .2200E+03   .9873035  .1579625  .0167248
T  475  9 .8069077E+07   2661165E-02  .4612E+04  .1112E+03   .9864868  .1636414  .0080763
T  476  9 .7899119E+07   2669210E-02  .4789E+04 -.1452E+03   .9843950  .1759469 -.0030397
T  477  9 .8006797E+07   2662724E-02  .4954E+04  .6667E+03   .9824919  .1842586  .0275412
T  478  9 .8031143E+07   2675481E-02  .4692E+04  .2244E+03   .9839932  .1779532  .0094927
T  479  9 .7896053E+07   2670395E-02  .4731E+04 -.2082E+02   .9826396  .1855235 -.0006829
T  480  9 .7725423E+07   2661011E-02  .4768E+04 -.3277E+03   .9838773  .1767220 -.0274742
T  481  9 .7830012E+07   2677609E-02  .4678E+04  .4753E+03   .9867305  .1565253  .0431601
T  482  9 .7844151E+07   2664224E-02  .4588E+04 -.3835E+03   .9866825  .1558481 -.0465726
T  483  9 .7979770E+07   2684053E-02  .4536E+04 -.3223E+02   .9833940  .1811517 -.0109661
T  484  9 .8007499E+07   2682703E-02  .4614E+04  .2508E+03   .9884071  .1493532  .0272955
T  485  9 .7993629E+07   2670021E-02  .4676E+04  .3304E+02   .9827291  .1826781  .0295334
T  486  9 .7973220E+07   2682504E-02  .4899E+04  .1845E+03   .9809274  .1940017  .0120304
T  487  9 .7933158E+07   2678401E-02  .4725E+04 -.4378E+03   .9842876  .1751460 -.0223990
T  488  9 .7947951E+07   2686667E-02  .4078E+04  .2640E+02   .9910455  .1332056 -.0092266
T  489  9 .7830612E+07   2684467E-02  .4437E+04  .2469E+03   .9849455  .1724545  .0119057
