============================== SRIM-2003.26 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.  NOTE: Use hotkey  C  for details.=
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  F(13.7 MeV) ==> Aluminium( 2.66 um) ======================
T  767  9 .8047875E+07   2678016E-02  .2183E+04  .1806E+03   .9968535  .0757114  .0234696
T  768  9 .8117637E+07   2673526E-02  .2645E+04 -.5172E+02   .9946040  .1036186  .0051142
T  769  9 .8010527E+07   2671362E-02  .2087E+04 -.5362E+03   .9963585  .0816359 -.0246023
T  770  9 .8009273E+07   2676601E-02  .2574E+04  .2534E+03   .9891791  .1434246  .0308887
T  771  9 .8079669E+07   2663314E-02  .2167E+04  .1820E+03   .9972487  .0740771  .0027702
T  772  9 .8010583E+07   2674789E-02  .2637E+04 -.4764E+03   .9932398  .1143290 -.0200916
T  773  9 .8064059E+07   2674676E-02  .2273E+04  .1104E+03   .9960765  .0883450  .0051807
T  774  9 .7972741E+07   2675944E-02  .2664E+04 -.3737E+03   .9936049  .1119019 -.0150740
T  775  9 .7925573E+07   2676321E-02  .2338E+04 -.3036E+03   .9964169  .0824184 -.0189862
T  776  9 .7961506E+07   2669684E-02  .2482E+04 -.2681E+03   .9957613  .0888436 -.0237969
T  777  9 .7955045E+07   2665221E-02  .2794E+04 -.5398E+02   .9916216  .1291766  .0002234
T  778  9 .7953916E+07   2670370E-02  .3852E+04 -.5026E+03   .9867807  .1583550 -.0344600
T  779  9 .8047102E+07   2674761E-02  .2345E+04 -.1605E+03   .9967514  .0802935 -.0062875
T  780  9 .8040559E+07   2676607E-02  .2174E+04  .1804E+03   .9968784  .0788946  .0030006
T  781  9 .8027386E+07   2671578E-02  .2349E+04  .1131E+03   .9964708  .0831987 -.0111343
T  782  9 .7940618E+07   2673629E-02  .2469E+04 -.8129E+02   .9941117  .1081410  .0068943
T  783  9 .7988019E+07   2665416E-02  .2267E+04 -.2832E+03   .9965961  .0781249 -.0263194
T  784  9 .7932994E+07   2662792E-02  .2505E+04  .2061E+03   .9957439  .0911482  .0136426
T  785  9 .7993581E+07   2669360E-02  .2403E+04  .3032E+01   .9962129  .0866909  .0066725
T  786  9 .7975471E+07   2679980E-02  .2095E+04 -.3105E+03   .9954366  .0804770 -.0512780
T  787  9 .8098397E+07   2662129E-02  .2215E+04 -.2475E+02   .9972913  .0734146 -.0045067
T  788  9 .8014050E+07   2665383E-02  .1978E+04 -.9815E+02   .9966436  .0806572 -.0139994
T  789  9 .8030326E+07   2660017E-02  .2524E+04  .2993E+03   .9956429  .0928064  .0090693
T  790  9 .8002153E+07   2683278E-02  .2004E+04  .3615E+02   .9980468  .0624693  .0005077
T  791  9 .8043637E+07   2675048E-02  .1979E+04 -.1780E+01   .9974773  .0705482 -.0078721
T  792  9 .8051425E+07   2670961E-02  .1381E+04 -.8419E+00   .9992871  .0338476 -.0167214
T  793  9 .7941463E+07   2684951E-02  .2412E+04  .1135E+02   .9957885  .0916683 -.0014536
T  794  9 .7913624E+07   2685889E-02  .2094E+04  .3445E+03   .9969998  .0749357  .0193902
T  795  9 .7928363E+07   2687203E-02  .2338E+04 -.2102E+03   .9960489  .0823180 -.0333224
T  796  9 .7988573E+07   2670783E-02  .1978E+04  .3949E+03   .9974092  .0564279  .0446175
T  797  9 .8059642E+07   2685108E-02  .2354E+04 -.2254E+01   .9966008  .0819577  .0083517
T  798  9 .8109609E+07   2679211E-02  .1976E+04 -.2261E+03   .9976810  .0665735 -.0141605
T  799  9 .7990617E+07   2684279E-02  .2720E+04 -.2650E+03   .9937496  .1107671 -.0138729
T  800  9 .7841940E+07   2671537E-02  .2597E+04 -.2209E+03   .9948052  .0985817 -.0253831
T  801  9 .7982270E+07   2682821E-02  .2139E+04  .9129E+02   .9983274  .0578040  .0010575
T  802  9 .7852475E+07   2682898E-02  .2045E+04  .1417E+04   .9948722  .0851346  .0546016
T  803  9 .7977042E+07   2676274E-02  .2282E+04  .4862E+03   .9955170  .0928352  .0180979
T  804  9 .7969752E+07   2673280E-02  .2064E+04  .7708E+03   .9953260  .0789367  .0556335
T  805  9 .7937715E+07   2683756E-02  .1586E+04 -.6174E+03   .9982077  .0471296 -.0368804
T  806  9 .8022097E+07   2674977E-02  .1969E+04  .7594E+02   .9980712  .0601675  .0152878
T  807  9 .8006236E+07   2687055E-02  .2341E+04  .3157E+02   .9952294  .0955366  .0197805
T  808  9 .7962713E+07   2665298E-02  .2553E+04  .3856E+03   .9939562  .1086464  .0157203
T  809  9 .7870163E+07   2661888E-02  .2299E+04  .4164E+03   .9963572  .0793841  .0311536
T  810  9 .8069252E+07   2686314E-02  .2487E+04  .3017E+03   .9973837  .0722726 -.0015516
T  811  9 .7986308E+07   2682088E-02  .2120E+04 -.4291E+02   .9976269  .0686771 -.0048981
T  812  9 .7907512E+07   2684670E-02  .2299E+04 -.6829E+01   .9971451  .0746873  .0111108
T  813  9 .7999724E+07   2671760E-02  .2343E+04  .1414E+03   .9971685  .0751437  .0028888
T  814  9 .7980012E+07   2681640E-02  .1915E+04  .1817E+03   .9984316  .0542134  .0139758
T  815  9 .8019909E+07   2673135E-02  .2565E+04 -.1271E+03   .9949946  .0979930 -.0195720
T  816  9 .8013530E+07   2673516E-02  .2289E+04 -.9891E+02   .9960108  .0891862 -.0028741
T  817  9 .7994542E+07   2676674E-02  .2512E+04  .6655E+02   .9958251  .0903157  .0132467
T  818  9 .8126744E+07   2678554E-02  .1886E+04 -.1305E+03   .9983186  .0571959 -.0094128
T  819  9 .8048283E+07   2676580E-02  .2038E+04 -.9486E+02   .9982492  .0573318 -.0145466
T  820  9 .8025353E+07   2663313E-02  .2751E+04  .1438E+03   .9941396  .1080928 -.0015425
T  821  9 .8029791E+07   2680707E-02  .2164E+04 -.2573E+03   .9965086  .0796704 -.0249631
T  822  9 .7967535E+07   2683169E-02  .1880E+04 -.2381E+02   .9986623  .0512111 -.0071403
T  823  9 .7959547E+07   2662162E-02  .3847E+03 -.2782E+03   .9985888 -.0379410 -.0371590
T  824  9 .7914526E+07   2684088E-02  .2504E+04 -.1081E+03   .9929293  .1173007 -.0182219
T  825  9 .8007686E+07   2675002E-02  .2451E+04  .1912E+03   .9949208  .0983629  .0213853
T  826  9 .8029029E+07   2660916E-02  .2001E+04 -.1117E+03   .9979965  .0625339 -.0096226
T  827  9 .8007092E+07   2675892E-02  .2382E+04 -.1595E+04   .9936536  .0827220 -.0762213
T  828  9 .7972067E+07   2682725E-02  .2139E+04 -.8173E+02   .9972106  .0741669 -.0083880
T  829  9 .8072967E+07   2680680E-02  .2399E+04  .1615E+03   .9963145  .0852886  .0091202
T  830  9 .7858601E+07   2675699E-02  .2742E+04 -.1963E+03   .9930916  .1168518 -.0107089
T  831  9 .7890839E+07   2681855E-02  .2345E+04 -.2235E+03   .9966687  .0802399 -.0145947
T  832  9 .7984404E+07   2669863E-02  .2484E+04  .9317E+02   .9941608  .1078918 -.0019291
T  833  9 .8090754E+07   2665979E-02  .2078E+04 -.1827E+03   .9967179  .0762233 -.0272678
T  834  9 .7846332E+07   2685392E-02  .2088E+04 -.5573E+02   .9984059  .0564111 -.0018649
T  835  9 .7312235E+07   2674701E-02 -.2935E+04 -.1190E+04   .9877496 -.1505664 -.0409949
T  836  9 .7988659E+07   2676102E-02  .1285E+04  .6530E+02   .9939379  .1080193  .0204763
T  837  9 .7908489E+07   2682830E-02  .2178E+04  .2035E+03   .9965488  .0784740  .0270628
T  838  9 .8003916E+07   2667053E-02  .2427E+04  .2477E+02   .9961669  .0868938  .0100532
T  839  9 .7911901E+07   2662494E-02  .2678E+04 -.1151E+04   .9925701  .1140980 -.0422631
T  840  9 .7988032E+07   2677713E-02  .2882E+04  .3555E+02   .9928482  .1184325  .0150403
T  841  9 .8089695E+07   2667736E-02  .2278E+04 -.1506E+03   .9948387  .1014403 -.0024326
T  842  9 .7978239E+07   2677717E-02  .2543E+04  .9350E+03   .9921118  .1110384  .0581779
T  843  9 .7964641E+07   2664150E-02  .2176E+04 -.4676E+03   .9961819  .0854326 -.0179705
T  844  9 .8023775E+07   2667049E-02  .2736E+04 -.1660E+03   .9948846  .1006407 -.0087249
T  845  9 .8012711E+07   2683247E-02  .2000E+04 -.2128E+02   .9988379  .0476252 -.0073905
T  846  9 .8135048E+07   2674739E-02  .2450E+04  .2880E+03   .9933831  .1090496  .0360310
T  847  9 .8037661E+07   2665743E-02  .2205E+04 -.7689E+02   .9962508  .0865063  .0009809
T  848  9 .7933948E+07   2684651E-02  .2739E+04 -.7592E+02   .9941480  .1078869 -.0054935
T  849  9 .8051909E+07   2681912E-02  .2468E+04  .4169E+02   .9953207  .0965578 -.0036482
T  850  9 .7941382E+07   2686168E-02  .2405E+04 -.1614E+02   .9973162  .0716008 -.0152905
T  851  9 .7970498E+07   2670853E-02  .2478E+04 -.1304E+03   .9915367  .1274710 -.0246203
T  852  9 .7995043E+07   2674019E-02  .2365E+04 -.1524E+02   .9912403  .1318518 -.0075976
T  853  9 .7977450E+07   2676528E-02  .2255E+04  .7729E+03   .9950008  .0864829  .0499410
T  854  9 .7955503E+07   2662635E-02  .2271E+04 -.2668E+03   .9928532  .1039240 -.0586718
T  855  9 .7915057E+07   2671629E-02  .2550E+04 -.6803E+03   .9937599  .1016589 -.0458992
T  856  9 .8029001E+07   2663172E-02  .2604E+04 -.5696E+03   .9939378  .1054763 -.0310238
T  857  9 .8089656E+07   2678486E-02  .2076E+04 -.1360E+03   .9978894  .0649366  .0000424
T  858  9 .8018242E+07   2675753E-02  .2332E+04  .1032E+02   .9956561  .0910420  .0195001
T  859  9 .8100725E+07   2676322E-02  .2286E+04  .1560E+03   .9969608  .0752987  .0199825
T  860  9 .7849429E+07   2684811E-02  .2297E+04  .3906E+02   .9958195  .0913421  .0002223
T  861  9 .8012355E+07   2667877E-02  .2210E+04 -.1443E+03   .9975220  .0666924 -.0224041
T  862  9 .8000013E+07   2684661E-02  .2247E+04  .2362E+03   .9968411  .0775145  .0172993
T  863  9 .7922628E+07   2676518E-02  .2546E+04  .3248E+03   .9962002  .0849193  .0193355
T  864  9 .8022680E+07   2664841E-02  .2155E+04  .1902E+03   .9953592  .0940936  .0201622
T  865  9 .7990469E+07   2685485E-02  .2177E+04 -.3263E+03   .9968200  .0767736 -.0213487
T  866  9 .8048241E+07   2685718E-02  .2347E+04 -.4762E+03   .9966810  .0794722 -.0176423
T  867  9 .7992416E+07   2664370E-02  .2304E+04  .1469E+03   .9979961  .0620474  .0124059
T  868  9 .7997449E+07   2663085E-02  .1480E+04  .6522E+03   .9982235  .0460529  .0378017
T  869  9 .7920349E+07   2674821E-02  .2366E+04 -.1282E+02   .9963446  .0854127  .0014303
T  870  9 .7997194E+07   2677131E-02  .2304E+04 -.2508E+02   .9949084  .0996858 -.0148360
T  871  9 .8037864E+07   2675610E-02  .2587E+04  .2706E+03   .9953111  .0959609  .0121338
T  872  9 .8124008E+07   2681421E-02  .2471E+04  .1206E+03   .9949666  .1000846  .0049478
T  873  9 .7980857E+07   2666230E-02  .2326E+04  .1573E+03   .9968104  .0793932  .0081144
T  874  9 .7921712E+07   2681934E-02  .2012E+04 -.6799E+02   .9975895  .0682019 -.0127947
T  875  9 .8005125E+07   2664325E-02  .2051E+04 -.2517E+01   .9980105  .0619698 -.0116118
T  876  9 .7912949E+07   2681983E-02  .2476E+04 -.8216E+02   .9957750  .0918267 -.0000001
T  877  9 .7929133E+07   2668552E-02  .2236E+04 -.1944E+03   .9972118  .0730491 -.0152456
T  878  9 .8045179E+07   2677121E-02  .2251E+04  .9424E+02   .9958675  .0908157  .0007185
T  879  9 .7981544E+07   2683901E-02  .2415E+04 -.3938E+02   .9954873  .0946480 -.0068419
T  880  9 .7816611E+07   2685045E-02  .2554E+04 -.1699E+03   .9943174  .1052188 -.0161816
T  881  9 .8032924E+07   2662117E-02  .2667E+04 -.1150E+02   .9932632  .1156971  .0065109
T  882  9 .8029633E+07   2681671E-02  .2352E+04 -.1144E+03   .9958495  .0885564 -.0210113
T  883  9 .7974524E+07   2669998E-02  .1894E+04 -.2375E+03   .9979497  .0625946 -.0133500
T  884  9 .8074601E+07   2666016E-02  .2325E+04 -.1812E+03   .9970967  .0754037 -.0106085
T  885  9 .8103593E+07   2660158E-02  .2276E+04  .1240E+03   .9967042  .0796233  .0155208
T  886  9 .7995295E+07   2684808E-02  .2811E+04 -.1327E+03   .9946069  .1036013  .0048824
T  887  9 .7996457E+07   2674163E-02  .2337E+04  .1267E+03   .9971200  .0751922  .0098903
T  888  9 .7985957E+07   2680829E-02  .2295E+04  .6269E+02   .9962374  .0862534 -.0084432
T  889  9 .8024320E+07   2672376E-02  .2356E+04 -.3701E+03   .9966785  .0805574 -.0119327
T  890  9 .8059794E+07   2674563E-02  .2137E+04  .3742E+03   .9960931  .0861262  .0195132
T  891  9 .7970325E+07   2679874E-02  .1702E+04 -.2195E+03   .9991473  .0242159 -.0334413
T  892  9 .7880218E+07   2673088E-02  .2697E+04  .8773E+02   .9939514  .1088415  .0146332
T  893  9 .8053865E+07   2662944E-02  .2129E+04  .7003E+02   .9977428  .0661230  .0117041
T  894  9 .7916911E+07   2664404E-02  .2365E+04 -.3277E+02   .9953686  .0961276  .0009247
T  895  9 .8087612E+07   2685055E-02  .2178E+04  .2380E+03   .9978829  .0648626  .0047464
T  896  9 .8070345E+07   2683980E-02  .2543E+04  .7189E+02   .9943632  .1059401 -.0042936
T  897  9 .8119223E+07   2687595E-02  .2482E+04  .4967E+02   .9965057  .0835126  .0014574
T  898  9 .7845918E+07   2678738E-02  .3174E+04  .3569E+03   .9854656  .1669095  .0316033
T  899  9 .8074432E+07   2660357E-02  .2590E+04 -.5810E+03   .9934296  .1027192 -.0504623
T  900  9 .8033334E+07   2685758E-02  .1972E+04 -.1038E+04   .9927230  .0782808 -.0915046
T  901  9 .7719827E+07   2682095E-02  .2557E+04 -.1049E+03   .9953686  .0957509 -.0085495
T  902  9 .8062947E+07   2676588E-02  .2308E+04  .3449E+02   .9963642  .0851385 -.0031369
T  903  9 .8016709E+07   2683798E-02  .2196E+04 -.2962E+03   .9973927  .0708710 -.0136031
T  904  9 .8015684E+07   2675419E-02  .2283E+04 -.1690E+03   .9965954  .0783466 -.0256778
T  905  9 .8061501E+07   2670191E-02  .2375E+04 -.9709E+02   .9953882  .0921754 -.0265726
T  906  9 .8013175E+07   2662909E-02  .2499E+04  .1313E+03   .9948937  .1005419  .0088243
T  907  9 .8037257E+07   2687239E-02  .1837E+04  .2183E+03   .9979064  .0644149  .0057942
T  908  9 .8044265E+07   2682415E-02  .2377E+04 -.8312E+03   .9932345  .1099308 -.0374230
T  909  9 .8130495E+07   2662676E-02  .2393E+04 -.1197E+03   .9958022  .0888731 -.0218975
T  910  9 .8042333E+07   2677487E-02  .2233E+04  .1568E+03   .9961626  .0868585  .0107575
T  911  9 .8084585E+07   2675632E-02  .3004E+04 -.9456E+02   .9892387  .1463104  .0002368
T  912  9 .7998057E+07   2672229E-02  .2542E+04 -.9800E+02   .9956294  .0911313 -.0204262
T  913  9 .7930316E+07   2685233E-02  .2752E+04 -.7754E+02   .9949929  .0995518 -.0088620
T  914  9 .7893408E+07   2678704E-02  .1931E+04  .2533E+03   .9935401  .1096046  .0294089
T  915  9 .7964193E+07   2665570E-02  .2356E+04  .9564E+01   .9956939  .0923734 -.0077924
T  916  9 .8076698E+07   2677887E-02  .2166E+04  .3023E+03   .9964770  .0817705  .0186324
T  917  9 .8028241E+07   2677699E-02  .2444E+04 -.1890E+03   .9951087  .0976584 -.0148862
T  918  9 .7944670E+07   2685484E-02  .2081E+04  .4542E+02   .9970591  .0747760  .0167866
T  919  9 .8012119E+07   2680171E-02  .2982E+04 -.1007E+04   .9943342  .0986212 -.0396656
T  920  9 .7987585E+07   2676280E-02  .3124E+04  .1500E+03   .9914682  .1297413  .0125694
T  921  9 .7977200E+07   2668097E-02  .2819E+04 -.3437E+02   .9898765  .1419169 -.0020410
T  922  9 .7964292E+07   2685557E-02  .2460E+04 -.5195E+02   .9959131  .0902400  .0037296
T  923  9 .7998128E+07   2669186E-02  .1829E+04 -.4732E+03   .9966031  .0599061 -.0565120
T  924  9 .7980493E+07   2676557E-02  .2290E+04 -.2144E+03   .9958348  .0907653 -.0086398
T  925  9 .8117833E+07   2672885E-02  .2642E+04  .2967E+03   .9947052  .1022353  .0104647
T  926  9 .7967368E+07   2687107E-02  .2371E+04 -.5548E+02   .9975249  .0649089 -.0270361
T  927  9 .7927349E+07   2678170E-02  .2675E+04 -.1625E+03   .9940458  .1088059 -.0058428
T  928  9 .7931198E+07   2683478E-02  .2492E+04  .1011E+03   .9958538  .0904770  .0094441
T  929  9 .7961395E+07   2670810E-02  .2019E+04  .1446E+03   .9966646  .0780707  .0237630
T  930  9 .7840832E+07   2684512E-02  .2347E+04  .1417E+03   .9962394  .0866013 -.0026932
T  931  9 .8026459E+07   2666255E-02  .2389E+04  .8743E+02   .9974415  .0710388  .0080017
T  932  9 .8060087E+07   2684592E-02  .2487E+04 -.1289E+03   .9954619  .0950833 -.0038479
T  933  9 .8031308E+07   2667644E-02  .2550E+04  .2945E+03   .9952461  .0953555  .0198130
T  934  9 .7981284E+07   2678126E-02  .2546E+04 -.4692E+02   .9944258  .1053293  .0047924
T  935  9 .8141173E+07   2682676E-02  .2349E+04 -.2131E+02   .9957550  .0916027 -.0089977
T  936  9 .7943248E+07   2669425E-02  .2616E+04  .2966E+03   .9932254  .1160728  .0055226
T  937  9 .7985816E+07   2683543E-02  .2182E+04 -.2042E+03   .9969294  .0776551 -.0100774
T  938  9 .8043648E+07   2663569E-02  .2087E+04  .9505E+02   .9981159  .0613325  .0017419
T  939  9 .8109293E+07   2680263E-02  .2525E+04  .1307E+03   .9953569  .0943944  .0188232
T  940  9 .7928901E+07   2666348E-02  .2001E+04 -.1855E+03   .9967331  .0807015  .0032149
T  941  9 .8045497E+07   2667603E-02  .2386E+04  .1118E+03   .9950590  .0954741  .0272465
T  942  9 .7903749E+07   2684312E-02  .2236E+04  .1583E+03   .9975732  .0681126  .0144391
T  943  9 .7949203E+07   2676211E-02  .2405E+04 -.3543E+03   .9965671  .0796825 -.0224642
T  944  9 .7908438E+07   2669315E-02  .2376E+04  .4222E+03   .9961885  .0856743  .0163850
T  945  9 .7966332E+07   2682779E-02  .2346E+04 -.3812E+03   .9960044  .0883218 -.0132083
T  946  9 .7907390E+07   2685780E-02  .2555E+04  .2117E+03   .9941265  .1077399  .0102264
T  947  9 .7987217E+07   2668862E-02  .2219E+04 -.3563E+03   .9971404  .0745212 -.0125505
T  948  9 .7967211E+07   2682903E-02  .2946E+04 -.2511E+03   .9906351  .1353824 -.0177130
T  949  9 .8058707E+07   2685272E-02  .2252E+04  .1092E+03   .9963280  .0854231  .0057724
T  950  9 .8006871E+07   2665343E-02  .2079E+04  .6066E+03   .9973342  .0609953  .0400513
T  951  9 .8013491E+07   2668640E-02  .2124E+04 -.1101E+01   .9980233  .0621326  .0094392
T  952  9 .7998348E+07   2671211E-02  .2266E+04  .1393E+03   .9972617  .0735786  .0074414
T  953  9 .8023410E+07   2663450E-02  .1962E+04 -.5697E+02   .9970352  .0769190  .0020520
T  954  9 .8035343E+07   2684071E-02  .2560E+04 -.7027E+02   .9952183  .0973169 -.0083602
T  955  9 .8060941E+07   2666984E-02  .2560E+04  .1531E+03   .9946103  .1036813  .0006977
T  956  9 .8019222E+07   2684603E-02  .2090E+04 -.2164E+03   .9979124  .0639543 -.0089801
T  957  9 .7963116E+07   2679679E-02  .2543E+04 -.7342E+01   .9949998  .0983456  .0174236
T  958  9 .8086808E+07   2669023E-02  .2205E+04 -.1565E+03   .9966844  .0804937 -.0118735
T  959  9 .7945661E+07   2669882E-02  .2220E+04  .4936E+03   .9957860  .0850570  .0342866
T  960  9 .7992581E+07   2683713E-02  .2237E+04  .3130E+02   .9971874  .0740528  .0115514
T  961  9 .8061019E+07   2664467E-02  .2266E+04 -.6104E+02   .9958075  .0893769 -.0194708
T  962  9 .7773872E+07   2683227E-02  .3891E+04  .4915E+03   .9740853  .2233852  .0354529
T  963  9 .7868659E+07   2686313E-02  .1727E+04 -.2767E+03   .9994836  .0227171 -.0227263
T  964  9 .8053508E+07   2674391E-02  .2062E+04  .2356E+02   .9978937  .0623093  .0180493
T  965  9 .8052907E+07   2676444E-02  .2113E+04  .2662E+03   .9970728  .0760787  .0076046
T  966  9 .8021704E+07   2668791E-02  .2384E+04  .7159E+02   .9965741  .0820006  .0107677
T  967  9 .7952350E+07   2666083E-02  .2517E+04 -.6999E+02   .9957354  .0921381 -.0046366
T  968  9 .7940520E+07   2687043E-02  .2311E+04 -.5164E+02   .9965915  .0820456 -.0085959
T  969  9 .7998076E+07   2663590E-02  .3041E+04 -.9724E+02   .9895201  .1441676  .0081090
T  970  9 .7959299E+07   2671750E-02  .2348E+04 -.8242E+03   .9959995  .0846363 -.0286641
T  971  9 .8057711E+07   2687725E-02  .2369E+04 -.2914E+02   .9975086  .0697942  .0102629
T  972  9 .8038210E+07   2675898E-02  .2083E+04 -.1317E+03   .9972281  .0692593 -.0271911
T  973  9 .7984308E+07   2676717E-02  .2198E+04 -.6507E+02   .9962117  .0867102 -.0066052
T  974  9 .8102874E+07   2671191E-02  .2516E+04  .3073E+02   .9957648  .0918439  .0041336
T  975  9 .7829730E+07   2686191E-02  .3014E+04 -.4295E+03   .9829537  .1671098 -.0766574
T  976  9 .8010725E+07   2672780E-02  .2369E+04 -.4520E+02   .9953672  .0961259 -.0019813
T  977  9 .8069554E+07   2665036E-02  .2446E+04  .1264E+03   .9955056  .0930503  .0176137
T  978  9 .7907339E+07   2662016E-02  .2592E+04  .5718E+03   .9964816  .0838012  .0013280
T  979  9 .8103395E+07   2685613E-02  .2549E+04 -.1803E+03   .9949753  .1001200 -.0002301
T  980  9 .8030866E+07   2666220E-02  .2288E+04  .4244E+03   .9961282  .0861299  .0176124
T  981  9 .7917469E+07   2677545E-02  .2633E+04 -.9926E+02   .9951963  .0976266 -.0073025
T  982  9 .8046932E+07   2667282E-02  .2267E+04  .1563E+03   .9961583  .0874372 -.0048406
T  983  9 .8043291E+07   2675080E-02  .1796E+04 -.3611E+03   .9969793  .0661868 -.0406390
T  984  9 .7937370E+07   2662976E-02  .2301E+04 -.1844E+03   .9972501  .0622681 -.0401858
T  985  9 .7985027E+07   2666328E-02  .2202E+04  .2545E+03   .9977666  .0538184  .0395654
T  986  9 .8081617E+07   2667611E-02  .2406E+04  .3659E+03   .9956882  .0922168  .0100562
T  987  9 .8081317E+07   2661569E-02  .2606E+04  .6748E+03   .9924034  .1138975  .0465073
T  988  9 .8000930E+07   2677056E-02  .2110E+04  .1306E+03   .9959498  .0892340  .0110151
T  989  9 .7952748E+07   2679744E-02  .2700E+04  .2017E+03   .9926078  .1198610 -.0190532
T  990  9 .8003435E+07   2668632E-02  .2173E+04  .6254E+02   .9961474  .0868703  .0119926
T  991  9 .7887276E+07   2672785E-02  .2308E+04  .1312E+03   .9955157  .0918095  .0227924
T  992  9 .7996839E+07   2686526E-02  .2295E+04 -.2101E+03   .9971630  .0750553 -.0057098
T  993  9 .8070759E+07   2685647E-02  .2455E+04 -.5782E+02   .9965108  .0828120 -.0104090
